dataset,method,model,split,run,task_id,payload,payload_len,stream_key,source,view,view_label,packet_count,dedup_packet_count,conflicts,accepted_steps,len_mismatch_steps,decode_exception_steps,recovered_payload,decode_ok,failure_reason
alfworld,agentmark,deepseek,ID,1,031,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_031/evaluation_report.json,agentmark,AgentMark-F exact probabilities,34,34,0,12,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,1,031,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_031/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,14,14,0,5,7,0,11110001,False,payload_mismatch
alfworld,agentmark,deepseek,ID,1,031,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_031/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,1,11,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,032,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_032/evaluation_report.json,agentmark,AgentMark-F exact probabilities,7,7,0,3,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,032,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_032/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,3,3,0,1,2,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,032,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_032/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,1,1,0,1,2,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,033,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_033/evaluation_report.json,agentmark,AgentMark-F exact probabilities,2,2,0,1,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,033,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_033/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,2,2,0,1,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,033,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_033/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,1,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,034,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_034/evaluation_report.json,agentmark,AgentMark-F exact probabilities,2,2,0,1,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,034,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_034/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,2,2,0,1,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,034,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_034/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,1,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,035,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,agentmark,AgentMark-F exact probabilities,42,42,0,18,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,1,035,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,17,17,0,7,11,0,00011110,False,payload_mismatch
alfworld,agentmark,deepseek,ID,1,035,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,6,6,0,5,13,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,036,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_036/evaluation_report.json,agentmark,AgentMark-F exact probabilities,12,12,0,5,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,1,036,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_036/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,8,8,0,3,2,0,,False,rank_deficient
alfworld,agentmark,deepseek,ID,1,036,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_036/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,4,4,0,2,3,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,037,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_037/evaluation_report.json,agentmark,AgentMark-F exact probabilities,18,18,0,8,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,1,037,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_037/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,15,15,0,5,3,0,01111101,False,payload_mismatch
alfworld,agentmark,deepseek,ID,1,037,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_037/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,3,5,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,038,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_038/evaluation_report.json,agentmark,AgentMark-F exact probabilities,19,19,0,7,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,1,038,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_038/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,14,14,0,5,2,0,11000100,False,payload_mismatch
alfworld,agentmark,deepseek,ID,1,038,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_038/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,2,2,0,1,6,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,039,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_039/evaluation_report.json,agentmark,AgentMark-F exact probabilities,11,11,0,4,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,1,039,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_039/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,11,11,0,4,0,0,01111100,False,payload_mismatch
alfworld,agentmark,deepseek,ID,1,039,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_039/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,4,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,040,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_040/evaluation_report.json,agentmark,AgentMark-F exact probabilities,5,5,0,2,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,040,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_040/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,5,5,0,2,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,040,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_040/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,2,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,041,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_041/evaluation_report.json,agentmark,AgentMark-F exact probabilities,21,21,0,8,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,1,041,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_041/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,9,9,0,3,5,0,,False,rank_deficient
alfworld,agentmark,deepseek,ID,1,041,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_041/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,2,2,0,1,7,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,042,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_042/evaluation_report.json,agentmark,AgentMark-F exact probabilities,8,8,0,4,0,0,,False,rank_deficient
alfworld,agentmark,deepseek,ID,1,042,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_042/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,6,6,0,2,2,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,042,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_042/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,1,1,0,1,3,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,043,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_043/evaluation_report.json,agentmark,AgentMark-F exact probabilities,6,6,0,2,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,043,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_043/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,6,6,0,2,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,043,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_043/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,2,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,044,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_044/evaluation_report.json,agentmark,AgentMark-F exact probabilities,4,4,0,2,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,044,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_044/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,4,4,0,2,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,044,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_044/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,2,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,045,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_045/evaluation_report.json,agentmark,AgentMark-F exact probabilities,2,2,0,2,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,045,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_045/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,0,0,0,0,2,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,045,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_045/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,1,1,0,1,1,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,046,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_046/evaluation_report.json,agentmark,AgentMark-F exact probabilities,52,52,0,25,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,1,046,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_046/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,26,26,0,9,16,0,00100110,False,payload_mismatch
alfworld,agentmark,deepseek,ID,1,046,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_046/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,5,5,0,5,20,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,047,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_047/evaluation_report.json,agentmark,AgentMark-F exact probabilities,23,23,0,10,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,1,047,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_047/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,11,11,0,5,5,0,01010100,False,payload_mismatch
alfworld,agentmark,deepseek,ID,1,047,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_047/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,2,8,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,048,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_048/evaluation_report.json,agentmark,AgentMark-F exact probabilities,6,6,0,4,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,048,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_048/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,5,5,0,3,1,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,048,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_048/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,2,2,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,049,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_049/evaluation_report.json,agentmark,AgentMark-F exact probabilities,8,8,0,3,0,0,,False,rank_deficient
alfworld,agentmark,deepseek,ID,1,049,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_049/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,2,2,0,1,2,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,049,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_049/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,2,2,0,1,2,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,050,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_050/evaluation_report.json,agentmark,AgentMark-F exact probabilities,1,1,0,1,0,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,050,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_050/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,0,0,0,0,1,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,050,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_050/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,1,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,051,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_051/evaluation_report.json,agentmark,AgentMark-F exact probabilities,9,9,0,4,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,1,051,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_051/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,4,4,0,2,2,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,051,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_051/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,2,2,0,1,3,0,,False,insufficient_packets
alfworld,agentmark,deepseek,ID,1,052,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_052/evaluation_report.json,agentmark,AgentMark-F exact probabilities,21,21,0,8,0,0,11001101,True,
alfworld,agentmark,deepseek,ID,1,052,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_052/evaluation_report.json,agentmark_rank_only,AgentMark-F rank-only linear top-10 surrogate,17,17,0,6,2,0,01110001,False,payload_mismatch
alfworld,agentmark,deepseek,ID,1,052,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_052/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,8,0,,False,insufficient_packets
