view,view_label,model,split,run,pool_size,repeat,available_trajectories,pooled_decode_success,pooled_dedup_packets,pooled_conflicts,pooled_recovered_payload
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,9,140,True,47,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,10,140,True,39,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,11,140,True,44,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,12,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,13,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,14,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,15,140,True,60,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,16,140,True,52,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,17,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,18,140,True,40,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,19,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,20,140,True,35,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,21,140,True,50,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,22,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,23,140,True,26,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,24,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,25,140,True,34,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,26,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,27,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,28,140,True,50,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,29,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,30,140,True,41,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,31,140,True,41,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,32,140,True,48,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,33,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,34,140,True,45,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,35,140,True,47,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,36,140,True,28,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,37,140,True,49,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,38,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,39,140,True,42,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,40,140,True,47,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,41,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,42,140,True,35,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,43,140,True,45,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,44,140,True,52,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,45,140,True,48,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,46,140,True,47,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,47,140,True,60,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,48,140,True,52,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,15,49,140,True,42,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,0,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,1,140,True,49,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,2,140,True,48,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,3,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,4,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,5,140,True,52,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,6,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,7,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,8,140,True,60,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,9,140,True,48,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,10,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,11,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,12,140,True,50,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,13,140,True,44,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,14,140,True,44,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,15,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,16,140,True,47,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,17,140,True,60,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,18,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,19,140,True,60,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,20,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,21,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,22,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,23,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,24,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,25,140,True,42,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,26,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,27,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,28,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,29,140,True,52,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,30,140,True,60,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,31,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,32,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,33,140,True,52,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,34,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,35,140,True,43,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,36,140,True,52,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,37,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,38,140,True,44,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,39,140,True,50,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,40,140,True,50,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,41,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,42,140,True,50,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,43,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,44,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,45,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,46,140,True,40,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,47,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,48,140,True,42,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,20,49,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,0,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,1,140,True,52,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,2,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,3,140,True,52,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,4,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,5,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,6,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,7,140,True,60,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,8,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,9,140,True,48,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,10,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,11,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,12,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,13,140,True,50,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,14,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,15,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,16,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,17,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,18,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,19,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,20,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,21,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,22,140,True,48,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,23,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,24,140,True,48,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,25,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,26,140,True,52,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,27,140,True,52,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,28,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,29,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,30,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,31,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,32,140,True,50,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,33,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,34,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,35,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,36,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,37,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,38,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,39,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,40,140,True,52,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,41,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,42,140,True,60,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,43,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,44,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,45,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,46,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,47,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,48,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,30,49,140,True,60,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,0,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,1,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,2,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,3,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,4,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,5,140,True,60,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,6,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,7,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,8,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,9,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,10,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,11,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,12,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,13,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,14,140,True,60,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,15,140,True,60,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,16,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,17,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,18,140,True,60,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,19,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,20,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,21,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,22,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,23,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,24,140,True,48,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,25,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,26,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,27,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,28,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,29,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,30,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,31,140,True,45,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,32,140,True,60,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,33,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,34,140,True,60,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,35,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,36,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,37,140,True,47,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,38,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,39,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,40,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,41,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,42,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,43,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,44,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,45,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,46,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,47,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,48,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,50,49,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,0,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,1,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,2,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,3,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,4,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,5,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,6,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,7,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,8,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,9,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,10,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,11,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,12,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,13,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,14,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,15,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,16,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,17,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,18,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,19,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,20,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,21,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,22,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,23,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,24,140,True,63,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,25,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,26,140,True,55,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,27,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,28,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,29,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,30,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,31,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,32,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,33,140,True,68,0,11001101
agentmark,AgentMark-F exact probabilities,deepseek,ID,1,80,34,140,True,68,0,11001101
