dataset,method,model,run,split,task_id,success,steps,source,path_in_output_0510,original_path
alfworld,agentmark,deepseek,1,ID,74,True,17.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_074/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_74/20260510_125921/reports/round_01/evaluation_report_20260510_125921.json
alfworld,agentmark,deepseek,1,ID,75,False,30.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_075/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_75/20260510_125922/reports/round_01/evaluation_report_20260510_125922.json
alfworld,agentmark,deepseek,1,ID,76,True,12.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_076/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_76/20260510_125924/reports/round_01/evaluation_report_20260510_125924.json
alfworld,agentmark,deepseek,1,ID,77,True,11.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_077/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_77/20260510_125927/reports/round_01/evaluation_report_20260510_125927.json
alfworld,agentmark,deepseek,1,ID,78,True,13.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_078/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_78/20260510_125934/reports/round_01/evaluation_report_20260510_125934.json
alfworld,agentmark,deepseek,1,ID,79,True,19.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_079/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_79/20260510_125935/reports/round_01/evaluation_report_20260510_125935.json
alfworld,agentmark,deepseek,1,ID,80,True,19.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_080/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_80/20260510_125935/reports/round_01/evaluation_report_20260510_125935.json
alfworld,agentmark,deepseek,1,ID,81,False,30.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_081/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_81/20260510_125937/reports/round_01/evaluation_report_20260510_125937.json
alfworld,agentmark,deepseek,1,ID,82,True,12.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_082/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_82/20260510_125938/reports/round_01/evaluation_report_20260510_125938.json
alfworld,agentmark,deepseek,1,ID,83,False,30.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_083/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_83/20260510_125939/reports/round_01/evaluation_report_20260510_125939.json
alfworld,agentmark,deepseek,1,ID,84,True,16.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_084/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_84/20260510_125940/reports/round_01/evaluation_report_20260510_125940.json
alfworld,agentmark,deepseek,1,ID,85,True,9.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_085/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_85/20260510_125941/reports/round_01/evaluation_report_20260510_125941.json
alfworld,agentmark,deepseek,1,ID,86,True,13.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_086/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_86/20260510_125945/reports/round_01/evaluation_report_20260510_125945.json
alfworld,agentmark,deepseek,1,ID,87,True,9.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_087/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_87/20260510_125951/reports/round_01/evaluation_report_20260510_125951.json
alfworld,agentmark,deepseek,1,ID,88,True,10.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_088/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_88/20260510_125951/reports/round_01/evaluation_report_20260510_125951.json
alfworld,agentmark,deepseek,1,ID,89,True,7.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_089/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_89/20260510_125955/reports/round_01/evaluation_report_20260510_125955.json
alfworld,agentmark,deepseek,1,ID,90,True,8.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_090/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_90/20260510_125959/reports/round_01/evaluation_report_20260510_125959.json
alfworld,agentmark,deepseek,1,ID,91,True,10.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_091/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_91/20260510_130001/reports/round_01/evaluation_report_20260510_130001.json
alfworld,agentmark,deepseek,1,ID,92,True,8.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_092/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_92/20260510_130001/reports/round_01/evaluation_report_20260510_130001.json
alfworld,agentmark,deepseek,1,ID,93,True,21.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_093/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_93/20260510_130004/reports/round_01/evaluation_report_20260510_130004.json
alfworld,agentmark,deepseek,1,ID,94,False,30.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_094/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_94/20260510_130004/reports/round_01/evaluation_report_20260510_130004.json
alfworld,agentmark,deepseek,1,ID,95,True,15.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_095/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_95/20260510_130005/reports/round_01/evaluation_report_20260510_130005.json
alfworld,agentmark,deepseek,1,ID,96,False,30.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_096/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_96/20260510_130007/reports/round_01/evaluation_report_20260510_130007.json
alfworld,agentmark,deepseek,1,ID,97,True,13.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_097/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_97/20260510_130018/reports/round_01/evaluation_report_20260510_130018.json
alfworld,agentmark,deepseek,1,ID,98,True,10.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_098/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_98/20260510_130024/reports/round_01/evaluation_report_20260510_130024.json
alfworld,agentmark,deepseek,1,ID,99,True,19.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_099/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_99/20260510_130026/reports/round_01/evaluation_report_20260510_130026.json
alfworld,agentmark,deepseek,1,ID,100,True,13.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_100/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_100/20260510_130027/reports/round_01/evaluation_report_20260510_130027.json
alfworld,agentmark,deepseek,1,ID,101,True,12.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_101/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_101/20260510_130036/reports/round_01/evaluation_report_20260510_130036.json
alfworld,agentmark,deepseek,1,ID,102,True,12.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_102/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_102/20260510_130036/reports/round_01/evaluation_report_20260510_130036.json
alfworld,agentmark,deepseek,1,ID,103,True,30.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_103/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_103/20260510_130038/reports/round_01/evaluation_report_20260510_130038.json
alfworld,agentmark,deepseek,1,ID,104,True,7.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_104/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_104/20260510_130043/reports/round_01/evaluation_report_20260510_130043.json
alfworld,agentmark,deepseek,1,ID,105,True,19.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_105/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_105/20260510_130044/reports/round_01/evaluation_report_20260510_130044.json
alfworld,agentmark,deepseek,1,ID,106,True,5.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_106/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_106/20260510_130044/reports/round_01/evaluation_report_20260510_130044.json
alfworld,agentmark,deepseek,1,ID,107,False,30.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_107/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_107/20260510_130048/reports/round_01/evaluation_report_20260510_130048.json
alfworld,agentmark,deepseek,1,ID,108,True,12.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_108/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_108/20260510_130054/reports/round_01/evaluation_report_20260510_130054.json
alfworld,agentmark,deepseek,1,ID,109,True,21.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_109/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_109/20260510_130054/reports/round_01/evaluation_report_20260510_130054.json
alfworld,agentmark,deepseek,1,ID,110,True,30.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_110/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_110/20260510_130055/reports/round_01/evaluation_report_20260510_130055.json
alfworld,agentmark,deepseek,1,ID,111,True,11.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_111/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_111/20260510_130056/reports/round_01/evaluation_report_20260510_130056.json
alfworld,agentmark,deepseek,1,ID,112,True,9.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_112/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_112/20260510_130059/reports/round_01/evaluation_report_20260510_130059.json
alfworld,agentmark,deepseek,1,ID,113,True,9.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_113/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_113/20260510_130102/reports/round_01/evaluation_report_20260510_130102.json
alfworld,agentmark,deepseek,1,ID,114,True,8.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_114/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_114/20260510_130102/reports/round_01/evaluation_report_20260510_130102.json
alfworld,agentmark,deepseek,1,ID,115,True,10.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_115/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_115/20260510_130108/reports/round_01/evaluation_report_20260510_130108.json
alfworld,agentmark,deepseek,1,ID,116,True,15.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_116/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_116/20260510_130109/reports/round_01/evaluation_report_20260510_130109.json
alfworld,agentmark,deepseek,1,ID,117,True,18.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_117/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_117/20260510_130111/reports/round_01/evaluation_report_20260510_130111.json
alfworld,agentmark,deepseek,1,ID,118,True,21.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_118/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_118/20260510_130112/reports/round_01/evaluation_report_20260510_130112.json
alfworld,agentmark,deepseek,1,ID,119,True,18.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_119/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_119/20260510_130113/reports/round_01/evaluation_report_20260510_130113.json
alfworld,agentmark,deepseek,1,ID,120,True,5.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_120/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_120/20260510_130116/reports/round_01/evaluation_report_20260510_130116.json
alfworld,agentmark,deepseek,1,ID,121,True,15.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_121/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_121/20260510_130119/reports/round_01/evaluation_report_20260510_130119.json
alfworld,agentmark,deepseek,1,ID,122,True,21.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_122/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_122/20260510_130121/reports/round_01/evaluation_report_20260510_130121.json
alfworld,agentmark,deepseek,1,ID,123,True,8.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_123/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_123/20260510_130121/reports/round_01/evaluation_report_20260510_130121.json
alfworld,agentmark,deepseek,1,ID,124,False,30.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_124/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_124/20260510_130128/reports/round_01/evaluation_report_20260510_130128.json
alfworld,agentmark,deepseek,1,ID,125,True,11.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/agentmark/deepseek/run_1/ID/task_125/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/agentmark/deepseek/run_1/ID/task_125/20260510_130130/reports/round_01/evaluation_report_20260510_130130.json
