dataset,method,model,split,run,config,payload_len,alpha,N_min,attained,p_value_at_N_min
toolbench,agentmark,gemini-flash,G3_instruction,1,L0_exact_probs,8,0.01,10,True,0.0009765625
toolbench,agentmark,gemini-flash,G3_instruction,1,L0_exact_probs,8,0.001,10,True,0.0009765625
toolbench,agentmark,gemini-flash,G3_instruction,2,L0_exact_probs,8,0.05,5,True,0.03125
toolbench,agentmark,gemini-flash,G3_instruction,2,L0_exact_probs,8,0.01,10,True,0.0009765625
toolbench,agentmark,gemini-flash,G3_instruction,2,L0_exact_probs,8,0.001,10,True,0.0009765625
toolbench,agentmark,gemini-flash,G3_instruction,3,L0_exact_probs,8,0.05,5,True,0.03125
toolbench,agentmark,gemini-flash,G3_instruction,3,L0_exact_probs,8,0.01,10,True,0.0009765625
toolbench,agentmark,gemini-flash,G3_instruction,3,L0_exact_probs,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_category,1,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_category,1,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_category,1,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_category,1,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_category,1,top10,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_category,1,top10,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_category,1,top2,8,0.05,,False,
toolbench,rank,deepseek,G1_category,1,top2,8,0.01,,False,
toolbench,rank,deepseek,G1_category,1,top2,8,0.001,,False,
toolbench,rank,deepseek,G1_category,1,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_category,1,top3,8,0.01,,False,
toolbench,rank,deepseek,G1_category,1,top3,8,0.001,,False,
toolbench,rank,deepseek,G1_category,1,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_category,1,top5,8,0.01,,False,
toolbench,rank,deepseek,G1_category,1,top5,8,0.001,,False,
toolbench,rank,deepseek,G1_category,2,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_category,2,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_category,2,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_category,2,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_category,2,top10,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_category,2,top10,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_category,2,top2,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_category,2,top2,8,0.01,,False,
toolbench,rank,deepseek,G1_category,2,top2,8,0.001,,False,
toolbench,rank,deepseek,G1_category,2,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_category,2,top3,8,0.01,,False,
toolbench,rank,deepseek,G1_category,2,top3,8,0.001,,False,
toolbench,rank,deepseek,G1_category,2,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_category,2,top5,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_category,2,top5,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_category,3,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_category,3,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_category,3,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_category,3,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_category,3,top10,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_category,3,top10,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_category,3,top2,8,0.05,,False,
toolbench,rank,deepseek,G1_category,3,top2,8,0.01,,False,
toolbench,rank,deepseek,G1_category,3,top2,8,0.001,,False,
toolbench,rank,deepseek,G1_category,3,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_category,3,top3,8,0.01,,False,
toolbench,rank,deepseek,G1_category,3,top3,8,0.001,,False,
toolbench,rank,deepseek,G1_category,3,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_category,3,top5,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_category,3,top5,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,1,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_instruction,1,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,1,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,1,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_instruction,1,top10,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,1,top10,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,1,top2,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_instruction,1,top2,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,1,top2,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,1,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_instruction,1,top3,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,1,top3,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,1,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_instruction,1,top5,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,1,top5,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,2,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_instruction,2,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,2,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,2,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_instruction,2,top10,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,2,top10,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,2,top2,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_instruction,2,top2,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,2,top2,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,2,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_instruction,2,top3,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,2,top3,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,2,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_instruction,2,top5,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,2,top5,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,3,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_instruction,3,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,3,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,3,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_instruction,3,top10,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,3,top10,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,3,top2,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_instruction,3,top2,8,0.01,,False,
toolbench,rank,deepseek,G1_instruction,3,top2,8,0.001,,False,
toolbench,rank,deepseek,G1_instruction,3,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_instruction,3,top3,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,3,top3,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,3,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_instruction,3,top5,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_instruction,3,top5,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,1,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_tool,1,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,1,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,1,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_tool,1,top10,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,1,top10,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,1,top2,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_tool,1,top2,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,1,top2,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,1,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_tool,1,top3,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,1,top3,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,1,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_tool,1,top5,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,1,top5,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,2,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_tool,2,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,2,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,2,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_tool,2,top10,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,2,top10,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,2,top2,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_tool,2,top2,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,2,top2,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,2,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_tool,2,top3,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,2,top3,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,2,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_tool,2,top5,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,2,top5,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,3,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_tool,3,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,3,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,3,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_tool,3,top10,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,3,top10,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,3,top2,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_tool,3,top2,8,0.01,,False,
toolbench,rank,deepseek,G1_tool,3,top2,8,0.001,,False,
toolbench,rank,deepseek,G1_tool,3,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_tool,3,top3,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,3,top3,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,3,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G1_tool,3,top5,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G1_tool,3,top5,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,1,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_category,1,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,1,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,1,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_category,1,top10,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,1,top10,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,1,top2,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_category,1,top2,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,1,top2,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,1,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_category,1,top3,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,1,top3,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,1,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_category,1,top5,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,1,top5,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,2,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_category,2,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,2,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,2,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_category,2,top10,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,2,top10,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,2,top2,8,0.05,,False,
toolbench,rank,deepseek,G2_category,2,top2,8,0.01,,False,
toolbench,rank,deepseek,G2_category,2,top2,8,0.001,,False,
toolbench,rank,deepseek,G2_category,2,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_category,2,top3,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,2,top3,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,2,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_category,2,top5,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,2,top5,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,3,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_category,3,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,3,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,3,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_category,3,top10,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,3,top10,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,3,top2,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_category,3,top2,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,3,top2,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,3,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_category,3,top3,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,3,top3,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,3,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_category,3,top5,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_category,3,top5,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_instruction,1,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_instruction,1,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_instruction,1,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_instruction,1,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_instruction,1,top10,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_instruction,1,top10,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_instruction,1,top2,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_instruction,1,top2,8,0.01,,False,
toolbench,rank,deepseek,G2_instruction,1,top2,8,0.001,,False,
toolbench,rank,deepseek,G2_instruction,1,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_instruction,1,top3,8,0.01,,False,
toolbench,rank,deepseek,G2_instruction,1,top3,8,0.001,,False,
toolbench,rank,deepseek,G2_instruction,1,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_instruction,1,top5,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_instruction,1,top5,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_instruction,2,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_instruction,2,full_rank,8,0.01,,False,
toolbench,rank,deepseek,G2_instruction,2,full_rank,8,0.001,,False,
toolbench,rank,deepseek,G2_instruction,2,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_instruction,2,top10,8,0.01,,False,
toolbench,rank,deepseek,G2_instruction,2,top10,8,0.001,,False,
toolbench,rank,deepseek,G2_instruction,2,top2,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_instruction,2,top2,8,0.01,,False,
toolbench,rank,deepseek,G2_instruction,2,top2,8,0.001,,False,
toolbench,rank,deepseek,G2_instruction,2,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_instruction,2,top3,8,0.01,,False,
toolbench,rank,deepseek,G2_instruction,2,top3,8,0.001,,False,
toolbench,rank,deepseek,G2_instruction,2,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_instruction,2,top5,8,0.01,,False,
toolbench,rank,deepseek,G2_instruction,2,top5,8,0.001,,False,
toolbench,rank,deepseek,G2_instruction,3,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_instruction,3,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_instruction,3,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_instruction,3,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_instruction,3,top10,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_instruction,3,top10,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_instruction,3,top2,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_instruction,3,top2,8,0.01,,False,
toolbench,rank,deepseek,G2_instruction,3,top2,8,0.001,,False,
toolbench,rank,deepseek,G2_instruction,3,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_instruction,3,top3,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_instruction,3,top3,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G2_instruction,3,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G2_instruction,3,top5,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G2_instruction,3,top5,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,1,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G3_instruction,1,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,1,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,1,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G3_instruction,1,top10,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,1,top10,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,1,top2,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G3_instruction,1,top2,8,0.01,,False,
toolbench,rank,deepseek,G3_instruction,1,top2,8,0.001,,False,
toolbench,rank,deepseek,G3_instruction,1,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G3_instruction,1,top3,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,1,top3,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,1,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G3_instruction,1,top5,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,1,top5,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,2,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G3_instruction,2,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,2,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,2,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G3_instruction,2,top10,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,2,top10,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,2,top2,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G3_instruction,2,top2,8,0.01,,False,
toolbench,rank,deepseek,G3_instruction,2,top2,8,0.001,,False,
toolbench,rank,deepseek,G3_instruction,2,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G3_instruction,2,top3,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,2,top3,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,2,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G3_instruction,2,top5,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,2,top5,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,3,full_rank,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G3_instruction,3,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,3,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,3,top10,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G3_instruction,3,top10,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,3,top10,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,3,top2,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G3_instruction,3,top2,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,3,top2,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,3,top3,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G3_instruction,3,top3,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,3,top3,8,0.001,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,3,top5,8,0.05,5,True,0.03125
toolbench,rank,deepseek,G3_instruction,3,top5,8,0.01,10,True,0.0009765625
toolbench,rank,deepseek,G3_instruction,3,top5,8,0.001,10,True,0.0009765625
toolbench,rank,gemini-flash,G1_category,1,full_rank,8,0.05,5,True,0.03125
toolbench,rank,gemini-flash,G1_category,1,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,gemini-flash,G1_category,1,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,gemini-flash,G1_category,1,top10,8,0.05,5,True,0.03125
toolbench,rank,gemini-flash,G1_category,1,top10,8,0.01,10,True,0.0009765625
toolbench,rank,gemini-flash,G1_category,1,top10,8,0.001,10,True,0.0009765625
toolbench,rank,gemini-flash,G1_category,1,top2,8,0.05,5,True,0.03125
toolbench,rank,gemini-flash,G1_category,1,top2,8,0.01,,False,
toolbench,rank,gemini-flash,G1_category,1,top2,8,0.001,,False,
toolbench,rank,gemini-flash,G1_category,1,top3,8,0.05,5,True,0.03125
toolbench,rank,gemini-flash,G1_category,1,top3,8,0.01,,False,
toolbench,rank,gemini-flash,G1_category,1,top3,8,0.001,,False,
toolbench,rank,gemini-flash,G1_category,1,top5,8,0.05,5,True,0.03125
toolbench,rank,gemini-flash,G1_category,1,top5,8,0.01,10,True,0.0009765625
toolbench,rank,gemini-flash,G1_category,1,top5,8,0.001,10,True,0.0009765625
toolbench,rank,gemini-flash,G1_category,2,full_rank,8,0.05,5,True,0.03125
toolbench,rank,gemini-flash,G1_category,2,full_rank,8,0.01,10,True,0.0009765625
toolbench,rank,gemini-flash,G1_category,2,full_rank,8,0.001,10,True,0.0009765625
toolbench,rank,gemini-flash,G1_category,2,top10,8,0.05,5,True,0.03125
toolbench,rank,gemini-flash,G1_category,2,top10,8,0.01,10,True,0.0009765625
toolbench,rank,gemini-flash,G1_category,2,top10,8,0.001,10,True,0.0009765625
