dataset,method,model,split,run,task_id,config,topk,source,step_start_index,bits_in_step,decoded_bits,expected_bits,step_match,bit_matches
alfworld,agentmark,deepseek,ID,1,023,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_023/evaluation_report.json,18,3,100,100,1,111
alfworld,agentmark,deepseek,ID,1,023,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_023/evaluation_report.json,21,3,111,111,1,111
alfworld,agentmark,deepseek,ID,1,023,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_023/evaluation_report.json,24,2,10,10,1,11
alfworld,agentmark,deepseek,ID,1,023,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_023/evaluation_report.json,26,1,0,0,1,1
alfworld,agentmark,deepseek,ID,1,023,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_023/evaluation_report.json,27,3,100,100,1,111
alfworld,agentmark,deepseek,ID,1,023,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_023/evaluation_report.json,30,4,1111,1111,1,1111
alfworld,agentmark,deepseek,ID,1,023,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_023/evaluation_report.json,34,3,011,011,1,111
alfworld,agentmark,deepseek,ID,1,023,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_023/evaluation_report.json,37,2,11,11,1,11
alfworld,agentmark,deepseek,ID,1,023,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_023/evaluation_report.json,39,1,0,0,1,1
alfworld,agentmark,deepseek,ID,1,023,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_023/evaluation_report.json,40,3,100,100,1,111
alfworld,agentmark,deepseek,ID,1,023,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_023/evaluation_report.json,43,3,010,010,1,111
alfworld,agentmark,deepseek,ID,1,023,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_023/evaluation_report.json,46,1,1,1,1,1
alfworld,agentmark,deepseek,ID,1,023,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_023/evaluation_report.json,47,3,101,101,1,111
alfworld,agentmark,deepseek,ID,1,024,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_024/evaluation_report.json,0,1,1,1,1,1
alfworld,agentmark,deepseek,ID,1,024,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_024/evaluation_report.json,1,3,111,111,1,111
alfworld,agentmark,deepseek,ID,1,024,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_024/evaluation_report.json,4,2,10,10,1,11
alfworld,agentmark,deepseek,ID,1,024,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_024/evaluation_report.json,6,1,0,0,1,1
alfworld,agentmark,deepseek,ID,1,024,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_024/evaluation_report.json,7,2,10,10,1,11
alfworld,agentmark,deepseek,ID,1,025,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_025/evaluation_report.json,0,2,11,11,1,11
alfworld,agentmark,deepseek,ID,1,025,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_025/evaluation_report.json,2,1,1,1,1,1
alfworld,agentmark,deepseek,ID,1,025,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_025/evaluation_report.json,3,1,1,1,1,1
alfworld,agentmark,deepseek,ID,1,026,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_026/evaluation_report.json,0,1,1,1,1,1
alfworld,agentmark,deepseek,ID,1,027,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_027/evaluation_report.json,0,3,111,111,1,111
alfworld,agentmark,deepseek,ID,1,027,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_027/evaluation_report.json,3,3,110,110,1,111
alfworld,agentmark,deepseek,ID,1,027,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_027/evaluation_report.json,6,3,010,010,1,111
alfworld,agentmark,deepseek,ID,1,027,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_027/evaluation_report.json,9,2,10,10,1,11
alfworld,agentmark,deepseek,ID,1,027,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_027/evaluation_report.json,11,2,01,01,1,11
alfworld,agentmark,deepseek,ID,1,027,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_027/evaluation_report.json,13,4,0111,0111,1,1111
alfworld,agentmark,deepseek,ID,1,027,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_027/evaluation_report.json,17,2,01,01,1,11
alfworld,agentmark,deepseek,ID,1,027,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_027/evaluation_report.json,19,1,0,0,1,1
alfworld,agentmark,deepseek,ID,1,027,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_027/evaluation_report.json,20,1,0,0,1,1
alfworld,agentmark,deepseek,ID,1,027,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_027/evaluation_report.json,21,2,11,11,1,11
alfworld,agentmark,deepseek,ID,1,028,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_028/evaluation_report.json,0,2,11,11,1,11
alfworld,agentmark,deepseek,ID,1,028,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_028/evaluation_report.json,2,3,111,111,1,111
alfworld,agentmark,deepseek,ID,1,028,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_028/evaluation_report.json,5,1,0,0,1,1
alfworld,agentmark,deepseek,ID,1,028,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_028/evaluation_report.json,6,3,010,010,1,111
alfworld,agentmark,deepseek,ID,1,028,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_028/evaluation_report.json,9,1,1,1,1,1
alfworld,agentmark,deepseek,ID,1,028,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_028/evaluation_report.json,10,2,00,00,1,11
alfworld,agentmark,deepseek,ID,1,028,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_028/evaluation_report.json,12,2,10,10,1,11
alfworld,agentmark,deepseek,ID,1,028,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_028/evaluation_report.json,14,2,11,11,1,11
alfworld,agentmark,deepseek,ID,1,028,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_028/evaluation_report.json,16,2,10,10,1,11
alfworld,agentmark,deepseek,ID,1,028,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_028/evaluation_report.json,18,2,10,10,1,11
alfworld,agentmark,deepseek,ID,1,028,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_028/evaluation_report.json,20,1,0,0,1,1
alfworld,agentmark,deepseek,ID,1,028,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_028/evaluation_report.json,21,1,1,1,1,1
alfworld,agentmark,deepseek,ID,1,029,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_029/evaluation_report.json,0,1,1,1,1,1
alfworld,agentmark,deepseek,ID,1,029,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_029/evaluation_report.json,1,3,111,111,1,111
alfworld,agentmark,deepseek,ID,1,029,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_029/evaluation_report.json,4,3,100,100,1,111
alfworld,agentmark,deepseek,ID,1,029,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_029/evaluation_report.json,7,2,10,10,1,11
alfworld,agentmark,deepseek,ID,1,029,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_029/evaluation_report.json,9,3,100,100,1,111
alfworld,agentmark,deepseek,ID,1,029,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_029/evaluation_report.json,12,2,10,10,1,11
alfworld,agentmark,deepseek,ID,1,029,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_029/evaluation_report.json,14,3,111,111,1,111
alfworld,agentmark,deepseek,ID,1,029,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_029/evaluation_report.json,17,3,010,010,1,111
alfworld,agentmark,deepseek,ID,1,029,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_029/evaluation_report.json,20,4,0111,0111,1,1111
alfworld,agentmark,deepseek,ID,1,029,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_029/evaluation_report.json,24,2,10,10,1,11
alfworld,agentmark,deepseek,ID,1,029,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_029/evaluation_report.json,26,3,010,010,1,111
alfworld,agentmark,deepseek,ID,1,029,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_029/evaluation_report.json,29,2,01,01,1,11
alfworld,agentmark,deepseek,ID,1,029,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_029/evaluation_report.json,31,2,11,11,1,11
alfworld,agentmark,deepseek,ID,1,029,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_029/evaluation_report.json,33,3,101,101,1,111
alfworld,agentmark,deepseek,ID,1,029,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_029/evaluation_report.json,36,3,111,111,1,111
alfworld,agentmark,deepseek,ID,1,029,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_029/evaluation_report.json,39,4,0100,0100,1,1111
alfworld,agentmark,deepseek,ID,1,029,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_029/evaluation_report.json,43,2,01,01,1,11
alfworld,agentmark,deepseek,ID,1,030,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_030/evaluation_report.json,0,3,111,111,1,111
alfworld,agentmark,deepseek,ID,1,030,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_030/evaluation_report.json,3,3,110,110,1,111
alfworld,agentmark,deepseek,ID,1,030,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_030/evaluation_report.json,6,2,01,01,1,11
alfworld,agentmark,deepseek,ID,1,030,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_030/evaluation_report.json,8,3,010,010,1,111
alfworld,agentmark,deepseek,ID,1,030,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_030/evaluation_report.json,11,2,01,01,1,11
alfworld,agentmark,deepseek,ID,1,031,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_031/evaluation_report.json,0,3,111,111,1,111
alfworld,agentmark,deepseek,ID,1,031,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_031/evaluation_report.json,3,3,110,110,1,111
alfworld,agentmark,deepseek,ID,1,031,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_031/evaluation_report.json,6,4,0101,0101,1,1111
alfworld,agentmark,deepseek,ID,1,031,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_031/evaluation_report.json,10,2,00,00,1,11
alfworld,agentmark,deepseek,ID,1,031,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_031/evaluation_report.json,12,2,10,10,1,11
alfworld,agentmark,deepseek,ID,1,031,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_031/evaluation_report.json,14,3,111,111,1,111
alfworld,agentmark,deepseek,ID,1,031,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_031/evaluation_report.json,17,2,01,01,1,11
alfworld,agentmark,deepseek,ID,1,031,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_031/evaluation_report.json,19,3,001,001,1,111
alfworld,agentmark,deepseek,ID,1,031,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_031/evaluation_report.json,22,4,1110,1110,1,1111
alfworld,agentmark,deepseek,ID,1,031,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_031/evaluation_report.json,26,3,010,010,1,111
alfworld,agentmark,deepseek,ID,1,031,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_031/evaluation_report.json,29,2,01,01,1,11
alfworld,agentmark,deepseek,ID,1,031,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_031/evaluation_report.json,31,3,111,111,1,111
alfworld,agentmark,deepseek,ID,1,032,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_032/evaluation_report.json,0,3,111,111,1,111
alfworld,agentmark,deepseek,ID,1,032,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_032/evaluation_report.json,3,3,110,110,1,111
alfworld,agentmark,deepseek,ID,1,032,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_032/evaluation_report.json,6,1,0,0,1,1
alfworld,agentmark,deepseek,ID,1,033,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_033/evaluation_report.json,0,2,11,11,1,11
alfworld,agentmark,deepseek,ID,1,034,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_034/evaluation_report.json,0,2,11,11,1,11
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,0,2,11,11,1,11
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,2,1,1,1,1,1
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,3,3,110,110,1,111
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,6,2,01,01,1,11
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,8,3,010,010,1,111
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,11,1,0,0,1,1
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,12,1,1,1,1,1
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,13,5,01110,01110,1,11111
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,18,3,100,100,1,111
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,21,1,1,1,1,1
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,22,3,111,111,1,111
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,25,2,00,00,1,11
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,27,2,10,10,1,11
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,29,3,011,011,1,111
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,32,3,110,110,1,111
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,35,3,111,111,1,111
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,38,2,10,10,1,11
alfworld,agentmark,deepseek,ID,1,035,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_035/evaluation_report.json,40,2,10,10,1,11
alfworld,agentmark,deepseek,ID,1,036,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_036/evaluation_report.json,0,2,11,11,1,11
alfworld,agentmark,deepseek,ID,1,036,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_036/evaluation_report.json,2,4,1110,1110,1,1111
alfworld,agentmark,deepseek,ID,1,036,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_036/evaluation_report.json,6,2,01,01,1,11
alfworld,agentmark,deepseek,ID,1,036,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_036/evaluation_report.json,8,2,01,01,1,11
alfworld,agentmark,deepseek,ID,1,036,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_036/evaluation_report.json,10,2,00,00,1,11
alfworld,agentmark,deepseek,ID,1,037,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_037/evaluation_report.json,0,1,1,1,1,1
alfworld,agentmark,deepseek,ID,1,037,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_037/evaluation_report.json,1,3,111,111,1,111
alfworld,agentmark,deepseek,ID,1,037,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_037/evaluation_report.json,4,3,100,100,1,111
alfworld,agentmark,deepseek,ID,1,037,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_037/evaluation_report.json,7,3,101,101,1,111
alfworld,agentmark,deepseek,ID,1,037,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_037/evaluation_report.json,10,1,0,0,1,1
alfworld,agentmark,deepseek,ID,1,037,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_037/evaluation_report.json,11,3,010,010,1,111
alfworld,agentmark,deepseek,ID,1,037,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_037/evaluation_report.json,14,3,111,111,1,111
alfworld,agentmark,deepseek,ID,1,037,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_037/evaluation_report.json,17,1,0,0,1,1
alfworld,agentmark,deepseek,ID,1,038,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_038/evaluation_report.json,0,3,111,111,1,111
alfworld,agentmark,deepseek,ID,1,038,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_038/evaluation_report.json,3,3,110,110,1,111
alfworld,agentmark,deepseek,ID,1,038,L0_exact_probs,full,/root/autodl-tmp/output-0510/alfworld/agentmark/deepseek/run_1/ID/task_038/evaluation_report.json,6,2,01,01,1,11
