dataset,method,model,split,run,config,alpha,noise_rate,erasure_rate,N_clean,N_attack,compensation_ratio,observed_after_attack
alfworld,rank,deepseek,ID,2,top2,0.01,0.2,0.5,10,50,5.0,32
alfworld,rank,deepseek,ID,2,top2,0.01,0.2,0.7,10,50,5.0,26
alfworld,rank,deepseek,ID,2,top2,0.01,0.3,0.0,10,20,2.0,20
alfworld,rank,deepseek,ID,2,top2,0.01,0.3,0.1,10,30,3.0,28
alfworld,rank,deepseek,ID,2,top2,0.01,0.3,0.2,10,20,2.0,17
alfworld,rank,deepseek,ID,2,top2,0.01,0.3,0.3,10,100,10.0,75
alfworld,rank,deepseek,ID,2,top2,0.01,0.3,0.5,10,50,5.0,28
alfworld,rank,deepseek,ID,2,top2,0.01,0.3,0.7,10,80,8.0,29
alfworld,rank,deepseek,ID,2,top2,0.01,0.5,0.0,10,,,0
alfworld,rank,deepseek,ID,2,top2,0.01,0.5,0.1,10,,,0
alfworld,rank,deepseek,ID,2,top2,0.01,0.5,0.2,10,,,0
alfworld,rank,deepseek,ID,2,top2,0.01,0.5,0.3,10,,,0
alfworld,rank,deepseek,ID,2,top2,0.01,0.5,0.5,10,,,0
alfworld,rank,deepseek,ID,2,top2,0.01,0.5,0.7,10,,,0
alfworld,rank,deepseek,ID,2,top3,0.01,0.0,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,2,top3,0.01,0.0,0.1,20,20,1.0,17
alfworld,rank,deepseek,ID,2,top3,0.01,0.0,0.2,20,20,1.0,16
alfworld,rank,deepseek,ID,2,top3,0.01,0.0,0.3,20,20,1.0,15
alfworld,rank,deepseek,ID,2,top3,0.01,0.0,0.5,20,30,1.5,18
alfworld,rank,deepseek,ID,2,top3,0.01,0.0,0.7,20,30,1.5,12
alfworld,rank,deepseek,ID,2,top3,0.01,0.05,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,2,top3,0.01,0.05,0.1,20,20,1.0,18
alfworld,rank,deepseek,ID,2,top3,0.01,0.05,0.2,20,20,1.0,12
alfworld,rank,deepseek,ID,2,top3,0.01,0.05,0.3,20,20,1.0,16
alfworld,rank,deepseek,ID,2,top3,0.01,0.05,0.5,20,30,1.5,17
alfworld,rank,deepseek,ID,2,top3,0.01,0.05,0.7,20,50,2.5,14
alfworld,rank,deepseek,ID,2,top3,0.01,0.1,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,2,top3,0.01,0.1,0.1,20,30,1.5,24
alfworld,rank,deepseek,ID,2,top3,0.01,0.1,0.2,20,30,1.5,29
alfworld,rank,deepseek,ID,2,top3,0.01,0.1,0.3,20,20,1.0,10
alfworld,rank,deepseek,ID,2,top3,0.01,0.1,0.5,20,20,1.0,8
alfworld,rank,deepseek,ID,2,top3,0.01,0.1,0.7,20,50,2.5,14
alfworld,rank,deepseek,ID,2,top3,0.01,0.15,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,2,top3,0.01,0.15,0.1,20,20,1.0,20
alfworld,rank,deepseek,ID,2,top3,0.01,0.15,0.2,20,20,1.0,17
alfworld,rank,deepseek,ID,2,top3,0.01,0.15,0.3,20,30,1.5,21
alfworld,rank,deepseek,ID,2,top3,0.01,0.15,0.5,20,50,2.5,24
alfworld,rank,deepseek,ID,2,top3,0.01,0.15,0.7,20,20,1.0,7
alfworld,rank,deepseek,ID,2,top3,0.01,0.2,0.0,20,30,1.5,30
alfworld,rank,deepseek,ID,2,top3,0.01,0.2,0.1,20,30,1.5,28
alfworld,rank,deepseek,ID,2,top3,0.01,0.2,0.2,20,20,1.0,17
alfworld,rank,deepseek,ID,2,top3,0.01,0.2,0.3,20,50,2.5,34
alfworld,rank,deepseek,ID,2,top3,0.01,0.2,0.5,20,50,2.5,24
alfworld,rank,deepseek,ID,2,top3,0.01,0.2,0.7,20,50,2.5,14
alfworld,rank,deepseek,ID,2,top3,0.01,0.3,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,2,top3,0.01,0.3,0.1,20,20,1.0,19
alfworld,rank,deepseek,ID,2,top3,0.01,0.3,0.2,20,100,5.0,76
alfworld,rank,deepseek,ID,2,top3,0.01,0.3,0.3,20,30,1.5,21
alfworld,rank,deepseek,ID,2,top3,0.01,0.3,0.5,20,80,4.0,38
alfworld,rank,deepseek,ID,2,top3,0.01,0.3,0.7,20,150,7.5,55
alfworld,rank,deepseek,ID,2,top3,0.01,0.5,0.0,20,,,0
alfworld,rank,deepseek,ID,2,top3,0.01,0.5,0.1,20,,,0
alfworld,rank,deepseek,ID,2,top3,0.01,0.5,0.2,20,,,0
alfworld,rank,deepseek,ID,2,top3,0.01,0.5,0.3,20,,,0
alfworld,rank,deepseek,ID,2,top3,0.01,0.5,0.5,20,,,0
alfworld,rank,deepseek,ID,2,top3,0.01,0.5,0.7,20,,,0
alfworld,rank,deepseek,ID,2,top5,0.01,0.0,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,2,top5,0.01,0.0,0.1,20,20,1.0,18
alfworld,rank,deepseek,ID,2,top5,0.01,0.0,0.2,20,20,1.0,18
alfworld,rank,deepseek,ID,2,top5,0.01,0.0,0.3,20,20,1.0,13
alfworld,rank,deepseek,ID,2,top5,0.01,0.0,0.5,20,30,1.5,14
alfworld,rank,deepseek,ID,2,top5,0.01,0.0,0.7,20,50,2.5,11
alfworld,rank,deepseek,ID,2,top5,0.01,0.05,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,2,top5,0.01,0.05,0.1,20,20,1.0,19
alfworld,rank,deepseek,ID,2,top5,0.01,0.05,0.2,20,20,1.0,17
alfworld,rank,deepseek,ID,2,top5,0.01,0.05,0.3,20,30,1.5,22
alfworld,rank,deepseek,ID,2,top5,0.01,0.05,0.5,20,30,1.5,13
alfworld,rank,deepseek,ID,2,top5,0.01,0.05,0.7,20,50,2.5,18
alfworld,rank,deepseek,ID,2,top5,0.01,0.1,0.0,20,30,1.5,30
alfworld,rank,deepseek,ID,2,top5,0.01,0.1,0.1,20,20,1.0,17
alfworld,rank,deepseek,ID,2,top5,0.01,0.1,0.2,20,30,1.5,20
alfworld,rank,deepseek,ID,2,top5,0.01,0.1,0.3,20,30,1.5,19
alfworld,rank,deepseek,ID,2,top5,0.01,0.1,0.5,20,50,2.5,21
alfworld,rank,deepseek,ID,2,top5,0.01,0.1,0.7,20,80,4.0,25
alfworld,rank,deepseek,ID,2,top5,0.01,0.15,0.0,20,30,1.5,30
alfworld,rank,deepseek,ID,2,top5,0.01,0.15,0.1,20,20,1.0,16
alfworld,rank,deepseek,ID,2,top5,0.01,0.15,0.2,20,20,1.0,17
alfworld,rank,deepseek,ID,2,top5,0.01,0.15,0.3,20,50,2.5,40
alfworld,rank,deepseek,ID,2,top5,0.01,0.15,0.5,20,30,1.5,17
alfworld,rank,deepseek,ID,2,top5,0.01,0.15,0.7,20,50,2.5,18
alfworld,rank,deepseek,ID,2,top5,0.01,0.2,0.0,20,30,1.5,30
alfworld,rank,deepseek,ID,2,top5,0.01,0.2,0.1,20,30,1.5,27
alfworld,rank,deepseek,ID,2,top5,0.01,0.2,0.2,20,80,4.0,58
alfworld,rank,deepseek,ID,2,top5,0.01,0.2,0.3,20,30,1.5,23
alfworld,rank,deepseek,ID,2,top5,0.01,0.2,0.5,20,100,5.0,53
alfworld,rank,deepseek,ID,2,top5,0.01,0.2,0.7,20,50,2.5,12
alfworld,rank,deepseek,ID,2,top5,0.01,0.3,0.0,20,30,1.5,30
alfworld,rank,deepseek,ID,2,top5,0.01,0.3,0.1,20,50,2.5,47
alfworld,rank,deepseek,ID,2,top5,0.01,0.3,0.2,20,80,4.0,61
alfworld,rank,deepseek,ID,2,top5,0.01,0.3,0.3,20,50,2.5,33
alfworld,rank,deepseek,ID,2,top5,0.01,0.3,0.5,20,50,2.5,27
alfworld,rank,deepseek,ID,2,top5,0.01,0.3,0.7,20,150,7.5,45
alfworld,rank,deepseek,ID,2,top5,0.01,0.5,0.0,20,,,0
alfworld,rank,deepseek,ID,2,top5,0.01,0.5,0.1,20,,,0
alfworld,rank,deepseek,ID,2,top5,0.01,0.5,0.2,20,,,0
alfworld,rank,deepseek,ID,2,top5,0.01,0.5,0.3,20,,,0
alfworld,rank,deepseek,ID,2,top5,0.01,0.5,0.5,20,,,0
alfworld,rank,deepseek,ID,2,top5,0.01,0.5,0.7,20,,,0
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.0,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.0,0.1,20,20,1.0,20
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.0,0.2,20,20,1.0,17
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.0,0.3,20,20,1.0,13
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.0,0.5,20,20,1.0,10
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.0,0.7,20,50,2.5,14
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.05,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.05,0.1,20,20,1.0,20
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.05,0.2,20,20,1.0,15
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.05,0.3,20,30,1.5,19
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.05,0.5,20,20,1.0,16
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.05,0.7,20,50,2.5,13
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.1,0.0,20,30,1.5,30
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.1,0.1,20,20,1.0,19
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.1,0.2,20,10,0.5,7
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.1,0.3,20,20,1.0,15
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.1,0.5,20,30,1.5,22
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.1,0.7,20,50,2.5,18
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.15,0.0,20,30,1.5,30
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.15,0.1,20,20,1.0,17
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.15,0.2,20,20,1.0,15
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.15,0.3,20,30,1.5,19
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.15,0.5,20,50,2.5,26
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.15,0.7,20,30,1.5,11
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.2,0.0,20,50,2.5,50
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.2,0.1,20,30,1.5,27
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.2,0.2,20,50,2.5,43
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.2,0.3,20,20,1.0,17
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.2,0.5,20,50,2.5,28
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.2,0.7,20,100,5.0,28
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.3,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.3,0.1,20,30,1.5,28
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.3,0.2,20,30,1.5,26
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.3,0.3,20,50,2.5,39
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.3,0.5,20,20,1.0,14
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.3,0.7,20,150,7.5,36
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.5,0.0,20,,,0
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.5,0.1,20,,,0
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.5,0.2,20,200,10.0,163
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.5,0.3,20,,,0
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.5,0.5,20,100,5.0,49
alfworld,rank,deepseek,ID,3,full_rank,0.01,0.5,0.7,20,,,0
alfworld,rank,deepseek,ID,3,top10,0.01,0.0,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,top10,0.01,0.0,0.1,20,20,1.0,15
alfworld,rank,deepseek,ID,3,top10,0.01,0.0,0.2,20,20,1.0,11
alfworld,rank,deepseek,ID,3,top10,0.01,0.0,0.3,20,20,1.0,15
alfworld,rank,deepseek,ID,3,top10,0.01,0.0,0.5,20,30,1.5,14
alfworld,rank,deepseek,ID,3,top10,0.01,0.0,0.7,20,20,1.0,8
alfworld,rank,deepseek,ID,3,top10,0.01,0.05,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,top10,0.01,0.05,0.1,20,20,1.0,19
alfworld,rank,deepseek,ID,3,top10,0.01,0.05,0.2,20,30,1.5,24
alfworld,rank,deepseek,ID,3,top10,0.01,0.05,0.3,20,20,1.0,13
alfworld,rank,deepseek,ID,3,top10,0.01,0.05,0.5,20,30,1.5,12
alfworld,rank,deepseek,ID,3,top10,0.01,0.05,0.7,20,30,1.5,12
alfworld,rank,deepseek,ID,3,top10,0.01,0.1,0.0,20,30,1.5,30
alfworld,rank,deepseek,ID,3,top10,0.01,0.1,0.1,20,20,1.0,17
alfworld,rank,deepseek,ID,3,top10,0.01,0.1,0.2,20,20,1.0,18
alfworld,rank,deepseek,ID,3,top10,0.01,0.1,0.3,20,20,1.0,17
alfworld,rank,deepseek,ID,3,top10,0.01,0.1,0.5,20,20,1.0,11
alfworld,rank,deepseek,ID,3,top10,0.01,0.1,0.7,20,50,2.5,18
alfworld,rank,deepseek,ID,3,top10,0.01,0.15,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,top10,0.01,0.15,0.1,20,10,0.5,9
alfworld,rank,deepseek,ID,3,top10,0.01,0.15,0.2,20,30,1.5,25
alfworld,rank,deepseek,ID,3,top10,0.01,0.15,0.3,20,20,1.0,17
alfworld,rank,deepseek,ID,3,top10,0.01,0.15,0.5,20,30,1.5,16
alfworld,rank,deepseek,ID,3,top10,0.01,0.15,0.7,20,80,4.0,15
alfworld,rank,deepseek,ID,3,top10,0.01,0.2,0.0,20,30,1.5,30
alfworld,rank,deepseek,ID,3,top10,0.01,0.2,0.1,20,30,1.5,30
alfworld,rank,deepseek,ID,3,top10,0.01,0.2,0.2,20,20,1.0,18
alfworld,rank,deepseek,ID,3,top10,0.01,0.2,0.3,20,50,2.5,39
alfworld,rank,deepseek,ID,3,top10,0.01,0.2,0.5,20,50,2.5,26
alfworld,rank,deepseek,ID,3,top10,0.01,0.2,0.7,20,80,4.0,28
alfworld,rank,deepseek,ID,3,top10,0.01,0.3,0.0,20,50,2.5,50
alfworld,rank,deepseek,ID,3,top10,0.01,0.3,0.1,20,30,1.5,28
alfworld,rank,deepseek,ID,3,top10,0.01,0.3,0.2,20,80,4.0,65
alfworld,rank,deepseek,ID,3,top10,0.01,0.3,0.3,20,10,0.5,7
alfworld,rank,deepseek,ID,3,top10,0.01,0.3,0.5,20,80,4.0,44
alfworld,rank,deepseek,ID,3,top10,0.01,0.3,0.7,20,150,7.5,43
alfworld,rank,deepseek,ID,3,top10,0.01,0.5,0.0,20,,,0
alfworld,rank,deepseek,ID,3,top10,0.01,0.5,0.1,20,,,0
alfworld,rank,deepseek,ID,3,top10,0.01,0.5,0.2,20,,,0
alfworld,rank,deepseek,ID,3,top10,0.01,0.5,0.3,20,,,0
alfworld,rank,deepseek,ID,3,top10,0.01,0.5,0.5,20,,,0
alfworld,rank,deepseek,ID,3,top10,0.01,0.5,0.7,20,,,0
alfworld,rank,deepseek,ID,3,top2,0.01,0.0,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,top2,0.01,0.0,0.1,20,20,1.0,19
alfworld,rank,deepseek,ID,3,top2,0.01,0.0,0.2,20,20,1.0,18
alfworld,rank,deepseek,ID,3,top2,0.01,0.0,0.3,20,20,1.0,15
alfworld,rank,deepseek,ID,3,top2,0.01,0.0,0.5,20,20,1.0,9
alfworld,rank,deepseek,ID,3,top2,0.01,0.0,0.7,20,50,2.5,14
alfworld,rank,deepseek,ID,3,top2,0.01,0.05,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,top2,0.01,0.05,0.1,20,20,1.0,17
alfworld,rank,deepseek,ID,3,top2,0.01,0.05,0.2,20,20,1.0,17
alfworld,rank,deepseek,ID,3,top2,0.01,0.05,0.3,20,20,1.0,14
alfworld,rank,deepseek,ID,3,top2,0.01,0.05,0.5,20,20,1.0,10
alfworld,rank,deepseek,ID,3,top2,0.01,0.05,0.7,20,30,1.5,11
alfworld,rank,deepseek,ID,3,top2,0.01,0.1,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,top2,0.01,0.1,0.1,20,20,1.0,19
alfworld,rank,deepseek,ID,3,top2,0.01,0.1,0.2,20,10,0.5,7
alfworld,rank,deepseek,ID,3,top2,0.01,0.1,0.3,20,20,1.0,13
alfworld,rank,deepseek,ID,3,top2,0.01,0.1,0.5,20,20,1.0,11
alfworld,rank,deepseek,ID,3,top2,0.01,0.1,0.7,20,30,1.5,7
alfworld,rank,deepseek,ID,3,top2,0.01,0.15,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,top2,0.01,0.15,0.1,20,30,1.5,29
alfworld,rank,deepseek,ID,3,top2,0.01,0.15,0.2,20,20,1.0,14
alfworld,rank,deepseek,ID,3,top2,0.01,0.15,0.3,20,30,1.5,19
alfworld,rank,deepseek,ID,3,top2,0.01,0.15,0.5,20,50,2.5,25
alfworld,rank,deepseek,ID,3,top2,0.01,0.15,0.7,20,50,2.5,14
alfworld,rank,deepseek,ID,3,top2,0.01,0.2,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,top2,0.01,0.2,0.1,20,20,1.0,18
alfworld,rank,deepseek,ID,3,top2,0.01,0.2,0.2,20,20,1.0,14
alfworld,rank,deepseek,ID,3,top2,0.01,0.2,0.3,20,50,2.5,33
alfworld,rank,deepseek,ID,3,top2,0.01,0.2,0.5,20,30,1.5,17
alfworld,rank,deepseek,ID,3,top2,0.01,0.2,0.7,20,20,1.0,8
alfworld,rank,deepseek,ID,3,top2,0.01,0.3,0.0,20,30,1.5,30
alfworld,rank,deepseek,ID,3,top2,0.01,0.3,0.1,20,80,4.0,74
alfworld,rank,deepseek,ID,3,top2,0.01,0.3,0.2,20,30,1.5,26
alfworld,rank,deepseek,ID,3,top2,0.01,0.3,0.3,20,80,4.0,54
alfworld,rank,deepseek,ID,3,top2,0.01,0.3,0.5,20,100,5.0,48
alfworld,rank,deepseek,ID,3,top2,0.01,0.3,0.7,20,30,1.5,9
alfworld,rank,deepseek,ID,3,top2,0.01,0.5,0.0,20,,,0
alfworld,rank,deepseek,ID,3,top2,0.01,0.5,0.1,20,,,0
alfworld,rank,deepseek,ID,3,top2,0.01,0.5,0.2,20,,,0
alfworld,rank,deepseek,ID,3,top2,0.01,0.5,0.3,20,,,0
alfworld,rank,deepseek,ID,3,top2,0.01,0.5,0.5,20,,,0
alfworld,rank,deepseek,ID,3,top2,0.01,0.5,0.7,20,,,0
alfworld,rank,deepseek,ID,3,top3,0.01,0.0,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,top3,0.01,0.0,0.1,20,20,1.0,16
alfworld,rank,deepseek,ID,3,top3,0.01,0.0,0.2,20,20,1.0,18
alfworld,rank,deepseek,ID,3,top3,0.01,0.0,0.3,20,20,1.0,13
alfworld,rank,deepseek,ID,3,top3,0.01,0.0,0.5,20,20,1.0,12
alfworld,rank,deepseek,ID,3,top3,0.01,0.0,0.7,20,30,1.5,9
alfworld,rank,deepseek,ID,3,top3,0.01,0.05,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,top3,0.01,0.05,0.1,20,20,1.0,18
alfworld,rank,deepseek,ID,3,top3,0.01,0.05,0.2,20,20,1.0,14
alfworld,rank,deepseek,ID,3,top3,0.01,0.05,0.3,20,30,1.5,24
alfworld,rank,deepseek,ID,3,top3,0.01,0.05,0.5,20,30,1.5,13
alfworld,rank,deepseek,ID,3,top3,0.01,0.05,0.7,20,20,1.0,8
alfworld,rank,deepseek,ID,3,top3,0.01,0.1,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,top3,0.01,0.1,0.1,20,30,1.5,27
alfworld,rank,deepseek,ID,3,top3,0.01,0.1,0.2,20,10,0.5,7
alfworld,rank,deepseek,ID,3,top3,0.01,0.1,0.3,20,20,1.0,15
alfworld,rank,deepseek,ID,3,top3,0.01,0.1,0.5,20,30,1.5,18
alfworld,rank,deepseek,ID,3,top3,0.01,0.1,0.7,20,30,1.5,7
alfworld,rank,deepseek,ID,3,top3,0.01,0.15,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,top3,0.01,0.15,0.1,20,20,1.0,18
alfworld,rank,deepseek,ID,3,top3,0.01,0.15,0.2,20,30,1.5,24
alfworld,rank,deepseek,ID,3,top3,0.01,0.15,0.3,20,20,1.0,10
alfworld,rank,deepseek,ID,3,top3,0.01,0.15,0.5,20,30,1.5,17
alfworld,rank,deepseek,ID,3,top3,0.01,0.15,0.7,20,50,2.5,22
alfworld,rank,deepseek,ID,3,top3,0.01,0.2,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,top3,0.01,0.2,0.1,20,30,1.5,28
alfworld,rank,deepseek,ID,3,top3,0.01,0.2,0.2,20,30,1.5,27
alfworld,rank,deepseek,ID,3,top3,0.01,0.2,0.3,20,20,1.0,12
alfworld,rank,deepseek,ID,3,top3,0.01,0.2,0.5,20,50,2.5,26
alfworld,rank,deepseek,ID,3,top3,0.01,0.2,0.7,20,50,2.5,17
alfworld,rank,deepseek,ID,3,top3,0.01,0.3,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,top3,0.01,0.3,0.1,20,50,2.5,46
alfworld,rank,deepseek,ID,3,top3,0.01,0.3,0.2,20,30,1.5,20
alfworld,rank,deepseek,ID,3,top3,0.01,0.3,0.3,20,20,1.0,14
alfworld,rank,deepseek,ID,3,top3,0.01,0.3,0.5,20,80,4.0,40
alfworld,rank,deepseek,ID,3,top3,0.01,0.3,0.7,20,80,4.0,25
alfworld,rank,deepseek,ID,3,top3,0.01,0.5,0.0,20,200,10.0,200
alfworld,rank,deepseek,ID,3,top3,0.01,0.5,0.1,20,,,0
alfworld,rank,deepseek,ID,3,top3,0.01,0.5,0.2,20,,,0
alfworld,rank,deepseek,ID,3,top3,0.01,0.5,0.3,20,,,0
alfworld,rank,deepseek,ID,3,top3,0.01,0.5,0.5,20,,,0
alfworld,rank,deepseek,ID,3,top3,0.01,0.5,0.7,20,,,0
alfworld,rank,deepseek,ID,3,top5,0.01,0.0,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,top5,0.01,0.0,0.1,20,20,1.0,17
alfworld,rank,deepseek,ID,3,top5,0.01,0.0,0.2,20,20,1.0,17
alfworld,rank,deepseek,ID,3,top5,0.01,0.0,0.3,20,20,1.0,12
alfworld,rank,deepseek,ID,3,top5,0.01,0.0,0.5,20,20,1.0,11
alfworld,rank,deepseek,ID,3,top5,0.01,0.0,0.7,20,30,1.5,8
alfworld,rank,deepseek,ID,3,top5,0.01,0.05,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,top5,0.01,0.05,0.1,20,10,0.5,9
alfworld,rank,deepseek,ID,3,top5,0.01,0.05,0.2,20,30,1.5,24
alfworld,rank,deepseek,ID,3,top5,0.01,0.05,0.3,20,20,1.0,14
alfworld,rank,deepseek,ID,3,top5,0.01,0.05,0.5,20,20,1.0,12
alfworld,rank,deepseek,ID,3,top5,0.01,0.05,0.7,20,30,1.5,12
alfworld,rank,deepseek,ID,3,top5,0.01,0.1,0.0,20,20,1.0,20
alfworld,rank,deepseek,ID,3,top5,0.01,0.1,0.1,20,30,1.5,26
alfworld,rank,deepseek,ID,3,top5,0.01,0.1,0.2,20,30,1.5,24
alfworld,rank,deepseek,ID,3,top5,0.01,0.1,0.3,20,30,1.5,26
alfworld,rank,deepseek,ID,3,top5,0.01,0.1,0.5,20,20,1.0,11
alfworld,rank,deepseek,ID,3,top5,0.01,0.1,0.7,20,30,1.5,9
alfworld,rank,deepseek,ID,3,top5,0.01,0.15,0.0,20,30,1.5,30
alfworld,rank,deepseek,ID,3,top5,0.01,0.15,0.1,20,30,1.5,28
alfworld,rank,deepseek,ID,3,top5,0.01,0.15,0.2,20,20,1.0,16
alfworld,rank,deepseek,ID,3,top5,0.01,0.15,0.3,20,20,1.0,14
alfworld,rank,deepseek,ID,3,top5,0.01,0.15,0.5,20,20,1.0,9
alfworld,rank,deepseek,ID,3,top5,0.01,0.15,0.7,20,50,2.5,15
alfworld,rank,deepseek,ID,3,top5,0.01,0.2,0.0,20,30,1.5,30
alfworld,rank,deepseek,ID,3,top5,0.01,0.2,0.1,20,30,1.5,30
alfworld,rank,deepseek,ID,3,top5,0.01,0.2,0.2,20,30,1.5,23
alfworld,rank,deepseek,ID,3,top5,0.01,0.2,0.3,20,50,2.5,36
alfworld,rank,deepseek,ID,3,top5,0.01,0.2,0.5,20,20,1.0,8
alfworld,rank,deepseek,ID,3,top5,0.01,0.2,0.7,20,100,5.0,30
alfworld,rank,deepseek,ID,3,top5,0.01,0.3,0.0,20,50,2.5,50
alfworld,rank,deepseek,ID,3,top5,0.01,0.3,0.1,20,50,2.5,46
alfworld,rank,deepseek,ID,3,top5,0.01,0.3,0.2,20,30,1.5,26
alfworld,rank,deepseek,ID,3,top5,0.01,0.3,0.3,20,50,2.5,28
alfworld,rank,deepseek,ID,3,top5,0.01,0.3,0.5,20,150,7.5,70
alfworld,rank,deepseek,ID,3,top5,0.01,0.3,0.7,20,80,4.0,27
alfworld,rank,deepseek,ID,3,top5,0.01,0.5,0.0,20,,,0
alfworld,rank,deepseek,ID,3,top5,0.01,0.5,0.1,20,,,0
alfworld,rank,deepseek,ID,3,top5,0.01,0.5,0.2,20,,,0
alfworld,rank,deepseek,ID,3,top5,0.01,0.5,0.3,20,,,0
alfworld,rank,deepseek,ID,3,top5,0.01,0.5,0.5,20,,,0
alfworld,rank,deepseek,ID,3,top5,0.01,0.5,0.7,20,,,0
alfworld,rank,deepseek,OOD,1,full_rank,0.01,0.0,0.0,10,10,1.0,10
alfworld,rank,deepseek,OOD,1,full_rank,0.01,0.0,0.1,10,10,1.0,8
alfworld,rank,deepseek,OOD,1,full_rank,0.01,0.0,0.2,10,10,1.0,8
alfworld,rank,deepseek,OOD,1,full_rank,0.01,0.0,0.3,10,10,1.0,8
alfworld,rank,deepseek,OOD,1,full_rank,0.01,0.0,0.5,10,30,3.0,17
alfworld,rank,deepseek,OOD,1,full_rank,0.01,0.0,0.7,10,20,2.0,12
alfworld,rank,deepseek,OOD,1,full_rank,0.01,0.05,0.0,10,10,1.0,10
alfworld,rank,deepseek,OOD,1,full_rank,0.01,0.05,0.1,10,20,2.0,20
alfworld,rank,deepseek,OOD,1,full_rank,0.01,0.05,0.2,10,10,1.0,8
alfworld,rank,deepseek,OOD,1,full_rank,0.01,0.05,0.3,10,20,2.0,13
alfworld,rank,deepseek,OOD,1,full_rank,0.01,0.05,0.5,10,20,2.0,9
alfworld,rank,deepseek,OOD,1,full_rank,0.01,0.05,0.7,10,30,3.0,7
alfworld,rank,deepseek,OOD,1,full_rank,0.01,0.1,0.0,10,10,1.0,10
alfworld,rank,deepseek,OOD,1,full_rank,0.01,0.1,0.1,10,20,2.0,20
alfworld,rank,deepseek,OOD,1,full_rank,0.01,0.1,0.2,10,10,1.0,9
alfworld,rank,deepseek,OOD,1,full_rank,0.01,0.1,0.3,10,30,3.0,22
alfworld,rank,deepseek,OOD,1,full_rank,0.01,0.1,0.5,10,80,8.0,39
