dataset,method,model,split,run,config,N,observed_N,matches,match_rate,p_value,log10_p_value,truncated
alfworld,rank,deepseek,OOD,1,full_rank,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,deepseek,OOD,1,full_rank,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,deepseek,OOD,1,full_rank,20,20,19,0.95,2.002716064453125e-05,-4.698380618545705,False
alfworld,rank,deepseek,OOD,1,full_rank,30,30,27,0.9,4.215165972709656e-06,-5.3751853203007265,False
alfworld,rank,deepseek,OOD,1,full_rank,50,50,45,0.9,2.104926011270436e-09,-8.676763165130787,False
alfworld,rank,deepseek,OOD,1,full_rank,80,80,74,0.925,2.6983226903366617e-16,-15.568906114615016,False
alfworld,rank,deepseek,OOD,1,full_rank,100,100,90,0.9,1.5316450877189926e-17,-16.814841857615978,False
alfworld,rank,deepseek,OOD,1,full_rank,150,150,138,0.92,1.3211719417594563e-28,-27.879040658162907,False
alfworld,rank,deepseek,OOD,1,full_rank,200,200,185,0.925,9.897116983876111e-39,-38.004491296345925,False
alfworld,rank,deepseek,OOD,1,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,deepseek,OOD,1,top10,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,deepseek,OOD,1,top10,20,20,19,0.95,2.002716064453125e-05,-4.698380618545705,False
alfworld,rank,deepseek,OOD,1,top10,30,30,27,0.9,4.215165972709656e-06,-5.3751853203007265,False
alfworld,rank,deepseek,OOD,1,top10,50,50,45,0.9,2.104926011270436e-09,-8.676763165130787,False
alfworld,rank,deepseek,OOD,1,top10,80,80,74,0.925,2.6983226903366617e-16,-15.568906114615016,False
alfworld,rank,deepseek,OOD,1,top10,100,100,90,0.9,1.5316450877189926e-17,-16.814841857615978,False
alfworld,rank,deepseek,OOD,1,top10,150,150,138,0.92,1.3211719417594563e-28,-27.879040658162907,False
alfworld,rank,deepseek,OOD,1,top10,200,200,186,0.93,7.932088362755811e-40,-39.10061245643805,False
alfworld,rank,deepseek,OOD,1,top2,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,deepseek,OOD,1,top2,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,deepseek,OOD,1,top2,20,20,19,0.95,2.002716064453125e-05,-4.698380618545705,False
alfworld,rank,deepseek,OOD,1,top2,30,30,27,0.9,4.215165972709656e-06,-5.3751853203007265,False
alfworld,rank,deepseek,OOD,1,top2,50,50,47,0.94,1.8541612689659814e-11,-10.731852495015637,False
alfworld,rank,deepseek,OOD,1,top2,80,80,76,0.95,1.3788943646942586e-18,-17.8604690032858,False
alfworld,rank,deepseek,OOD,1,top2,100,100,95,0.95,6.26162256269268e-23,-22.203313114279002,False
alfworld,rank,deepseek,OOD,1,top2,150,150,137,0.9133333333333333,1.4145235995706841e-27,-26.849389802482122,False
alfworld,rank,deepseek,OOD,1,top2,200,200,184,0.92,1.1516105494050723e-37,-36.93869436539223,False
alfworld,rank,deepseek,OOD,1,top3,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,deepseek,OOD,1,top3,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,deepseek,OOD,1,top3,20,20,18,0.9,0.00020122528076171875,-3.696317457981931,False
alfworld,rank,deepseek,OOD,1,top3,30,30,28,0.9333333333333333,4.33996319770813e-07,-6.362513953229436,False
alfworld,rank,deepseek,OOD,1,top3,50,50,46,0.92,2.2308910274659866e-10,-9.65152164321955,False
alfworld,rank,deepseek,OOD,1,top3,80,80,73,0.9125,2.897550486692915e-15,-14.537968988185376,False
alfworld,rank,deepseek,OOD,1,top3,100,100,92,0.92,1.6042818341220015e-19,-18.794719334149068,False
alfworld,rank,deepseek,OOD,1,top3,150,150,141,0.94,6.201680644765381e-32,-31.207490601495522,False
alfworld,rank,deepseek,OOD,1,top3,200,200,188,0.94,4.056887997287762e-42,-41.39180698214811,False
alfworld,rank,deepseek,OOD,1,top5,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,deepseek,OOD,1,top5,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,deepseek,OOD,1,top5,20,20,19,0.95,2.002716064453125e-05,-4.698380618545705,False
alfworld,rank,deepseek,OOD,1,top5,30,30,28,0.9333333333333333,4.33996319770813e-07,-6.362513953229436,False
alfworld,rank,deepseek,OOD,1,top5,50,50,47,0.94,1.8541612689659814e-11,-10.731852495015637,False
alfworld,rank,deepseek,OOD,1,top5,80,80,74,0.925,2.6983226903366617e-16,-15.568906114615016,False
alfworld,rank,deepseek,OOD,1,top5,100,100,93,0.93,1.363071866403019e-20,-19.86548124588252,False
alfworld,rank,deepseek,OOD,1,top5,150,150,141,0.94,6.201680644765381e-32,-31.207490601495522,False
alfworld,rank,deepseek,OOD,1,top5,200,200,191,0.955,7.672437396526704e-46,-45.11506664651998,False
alfworld,rank,deepseek,OOD,2,full_rank,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,deepseek,OOD,2,full_rank,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,deepseek,OOD,2,full_rank,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
alfworld,rank,deepseek,OOD,2,full_rank,30,30,29,0.9666666666666667,2.8870999813079834e-08,-7.539538176085163,False
alfworld,rank,deepseek,OOD,2,full_rank,50,50,47,0.94,1.8541612689659814e-11,-10.731852495015637,False
alfworld,rank,deepseek,OOD,2,full_rank,80,80,74,0.925,2.6983226903366617e-16,-15.568906114615016,False
alfworld,rank,deepseek,OOD,2,full_rank,100,100,93,0.93,1.363071866403019e-20,-19.86548124588252,False
alfworld,rank,deepseek,OOD,2,full_rank,150,150,139,0.9266666666666666,1.1310793667745619e-29,-28.946506919970304,False
alfworld,rank,deepseek,OOD,2,full_rank,200,200,185,0.925,9.897116983876111e-39,-38.004491296345925,False
alfworld,rank,deepseek,OOD,2,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,deepseek,OOD,2,top10,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,deepseek,OOD,2,top10,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
alfworld,rank,deepseek,OOD,2,top10,30,30,29,0.9666666666666667,2.8870999813079834e-08,-7.539538176085163,False
alfworld,rank,deepseek,OOD,2,top10,50,50,47,0.94,1.8541612689659814e-11,-10.731852495015637,False
alfworld,rank,deepseek,OOD,2,top10,80,80,74,0.925,2.6983226903366617e-16,-15.568906114615016,False
alfworld,rank,deepseek,OOD,2,top10,100,100,91,0.91,1.6610244897268264e-18,-17.779623964372917,False
alfworld,rank,deepseek,OOD,2,top10,150,150,139,0.9266666666666666,1.1310793667745619e-29,-28.946506919970304,False
alfworld,rank,deepseek,OOD,2,top10,200,200,185,0.925,9.897116983876111e-39,-38.004491296345925,False
alfworld,rank,deepseek,OOD,2,top2,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,deepseek,OOD,2,top2,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,deepseek,OOD,2,top2,20,20,19,0.95,2.002716064453125e-05,-4.698380618545705,False
alfworld,rank,deepseek,OOD,2,top2,30,30,28,0.9333333333333333,4.33996319770813e-07,-6.362513953229436,False
alfworld,rank,deepseek,OOD,2,top2,50,50,48,0.96,1.1333156635373598e-12,-11.945649108813916,False
alfworld,rank,deepseek,OOD,2,top2,80,80,77,0.9625,7.064205149264112e-20,-19.150936697043786,False
alfworld,rank,deepseek,OOD,2,top2,100,100,97,0.97,1.3154334480650894e-25,-24.880931119352685,False
alfworld,rank,deepseek,OOD,2,top2,150,150,141,0.94,6.201680644765381e-32,-31.207490601495522,False
alfworld,rank,deepseek,OOD,2,top2,200,200,189,0.945,2.560608937985755e-43,-42.59165674290724,False
alfworld,rank,deepseek,OOD,2,top3,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,deepseek,OOD,2,top3,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,deepseek,OOD,2,top3,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
alfworld,rank,deepseek,OOD,2,top3,30,30,28,0.9333333333333333,4.33996319770813e-07,-6.362513953229436,False
alfworld,rank,deepseek,OOD,2,top3,50,50,47,0.94,1.8541612689659814e-11,-10.731852495015637,False
alfworld,rank,deepseek,OOD,2,top3,80,80,76,0.95,1.3788943646942586e-18,-17.8604690032858,False
alfworld,rank,deepseek,OOD,2,top3,100,100,96,0.96,3.224844447881771e-24,-23.49149122895301,False
alfworld,rank,deepseek,OOD,2,top3,150,150,144,0.96,1.044627623656045e-35,-34.98103849406214,False
alfworld,rank,deepseek,OOD,2,top3,200,200,193,0.965,1.47417413997649e-48,-47.83145121148115,False
alfworld,rank,deepseek,OOD,2,top5,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,deepseek,OOD,2,top5,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,deepseek,OOD,2,top5,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
alfworld,rank,deepseek,OOD,2,top5,30,30,30,1.0,9.313225746154785e-10,-9.030899869919436,False
alfworld,rank,deepseek,OOD,2,top5,50,50,48,0.96,1.1333156635373598e-12,-11.945649108813916,False
alfworld,rank,deepseek,OOD,2,top5,80,80,75,0.9375,2.1264329525358845e-17,-16.672348306250097,False
alfworld,rank,deepseek,OOD,2,top5,100,100,95,0.95,6.26162256269268e-23,-22.203313114279002,False
alfworld,rank,deepseek,OOD,2,top5,150,150,143,0.9533333333333334,2.1651403217203435e-34,-33.664513951978506,False
alfworld,rank,deepseek,OOD,2,top5,200,200,192,0.96,3.576236364054487e-47,-46.44657378511879,False
alfworld,rank,deepseek,OOD,3,full_rank,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,deepseek,OOD,3,full_rank,10,10,9,0.9,0.0107421875,-1.968907271481587,False
alfworld,rank,deepseek,OOD,3,full_rank,20,20,18,0.9,0.00020122528076171875,-3.696317457981931,False
alfworld,rank,deepseek,OOD,3,full_rank,30,30,28,0.9333333333333333,4.33996319770813e-07,-6.362513953229436,False
alfworld,rank,deepseek,OOD,3,full_rank,50,50,44,0.88,1.6218702825199216e-08,-7.7899838836875075,False
alfworld,rank,deepseek,OOD,3,full_rank,80,80,71,0.8875,2.1869890911195873e-13,-12.660153383253347,False
alfworld,rank,deepseek,OOD,3,full_rank,100,100,91,0.91,1.6610244897268264e-18,-17.779623964372917,False
alfworld,rank,deepseek,OOD,3,full_rank,150,150,139,0.9266666666666666,1.1310793667745619e-29,-28.946506919970304,False
alfworld,rank,deepseek,OOD,3,full_rank,200,200,184,0.92,1.1516105494050723e-37,-36.93869436539223,False
alfworld,rank,deepseek,OOD,3,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,deepseek,OOD,3,top10,10,10,9,0.9,0.0107421875,-1.968907271481587,False
alfworld,rank,deepseek,OOD,3,top10,20,20,18,0.9,0.00020122528076171875,-3.696317457981931,False
alfworld,rank,deepseek,OOD,3,top10,30,30,28,0.9333333333333333,4.33996319770813e-07,-6.362513953229436,False
alfworld,rank,deepseek,OOD,3,top10,50,50,44,0.88,1.6218702825199216e-08,-7.7899838836875075,False
alfworld,rank,deepseek,OOD,3,top10,80,80,71,0.8875,2.1869890911195873e-13,-12.660153383253347,False
alfworld,rank,deepseek,OOD,3,top10,100,100,91,0.91,1.6610244897268264e-18,-17.779623964372917,False
alfworld,rank,deepseek,OOD,3,top10,150,150,139,0.9266666666666666,1.1310793667745619e-29,-28.946506919970304,False
alfworld,rank,deepseek,OOD,3,top10,200,200,184,0.92,1.1516105494050723e-37,-36.93869436539223,False
alfworld,rank,deepseek,OOD,3,top2,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,deepseek,OOD,3,top2,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,deepseek,OOD,3,top2,20,20,18,0.9,0.00020122528076171875,-3.696317457981931,False
alfworld,rank,deepseek,OOD,3,top2,30,30,28,0.9333333333333333,4.33996319770813e-07,-6.362513953229436,False
alfworld,rank,deepseek,OOD,3,top2,50,50,47,0.94,1.8541612689659814e-11,-10.731852495015637,False
alfworld,rank,deepseek,OOD,3,top2,80,80,75,0.9375,2.1264329525358845e-17,-16.672348306250097,False
alfworld,rank,deepseek,OOD,3,top2,100,100,95,0.95,6.26162256269268e-23,-22.203313114279002,False
alfworld,rank,deepseek,OOD,3,top2,150,150,137,0.9133333333333333,1.4145235995706841e-27,-26.849389802482122,False
alfworld,rank,deepseek,OOD,3,top2,200,200,185,0.925,9.897116983876111e-39,-38.004491296345925,False
alfworld,rank,deepseek,OOD,3,top3,5,5,4,0.8,0.1875,-0.7269987279362623,False
alfworld,rank,deepseek,OOD,3,top3,10,10,9,0.9,0.0107421875,-1.968907271481587,False
alfworld,rank,deepseek,OOD,3,top3,20,20,17,0.85,0.0012884140014648438,-2.8899445642575934,False
alfworld,rank,deepseek,OOD,3,top3,30,30,25,0.8333333333333334,0.00016245711594820023,-3.7892612609311707,False
alfworld,rank,deepseek,OOD,3,top3,50,50,44,0.88,1.6218702825199216e-08,-7.7899838836875075,False
alfworld,rank,deepseek,OOD,3,top3,80,80,73,0.9125,2.897550486692915e-15,-14.537968988185376,False
alfworld,rank,deepseek,OOD,3,top3,100,100,89,0.89,1.2704266677461528e-16,-15.89605039847063,False
alfworld,rank,deepseek,OOD,3,top3,150,150,139,0.9266666666666666,1.1310793667745619e-29,-28.946506919970304,False
alfworld,rank,deepseek,OOD,3,top3,200,200,189,0.945,2.560608937985755e-43,-42.59165674290724,False
alfworld,rank,deepseek,OOD,3,top5,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,deepseek,OOD,3,top5,10,10,9,0.9,0.0107421875,-1.968907271481587,False
alfworld,rank,deepseek,OOD,3,top5,20,20,19,0.95,2.002716064453125e-05,-4.698380618545705,False
alfworld,rank,deepseek,OOD,3,top5,30,30,26,0.8666666666666667,2.9738061130046844e-05,-4.526687350137231,False
alfworld,rank,deepseek,OOD,3,top5,50,50,45,0.9,2.104926011270436e-09,-8.676763165130787,False
alfworld,rank,deepseek,OOD,3,top5,80,80,74,0.925,2.6983226903366617e-16,-15.568906114615016,False
alfworld,rank,deepseek,OOD,3,top5,100,100,94,0.94,1.0029797609618065e-21,-20.99870783048037,False
alfworld,rank,deepseek,OOD,3,top5,150,150,139,0.9266666666666666,1.1310793667745619e-29,-28.946506919970304,False
alfworld,rank,deepseek,OOD,3,top5,200,200,189,0.945,2.560608937985755e-43,-42.59165674290724,False
alfworld,rank,gemini-flash,ID,1,full_rank,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,gemini-flash,ID,1,full_rank,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,gemini-flash,ID,1,full_rank,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
alfworld,rank,gemini-flash,ID,1,full_rank,30,30,30,1.0,9.313225746154785e-10,-9.030899869919436,False
alfworld,rank,gemini-flash,ID,1,full_rank,50,50,49,0.98,4.529709940470639e-14,-13.343929607101124,False
alfworld,rank,gemini-flash,ID,1,full_rank,80,80,78,0.975,2.6808923652843627e-21,-20.571720622086286,False
alfworld,rank,gemini-flash,ID,1,full_rank,100,100,98,0.98,3.9845364322713306e-27,-26.39962219788577,False
alfworld,rank,gemini-flash,ID,1,full_rank,150,150,146,0.9733333333333334,1.458954959704385e-38,-37.83595811527158,False
alfworld,rank,gemini-flash,ID,1,full_rank,200,200,196,0.98,4.1083382919372717e-53,-52.38633380259359,False
alfworld,rank,gemini-flash,ID,1,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,gemini-flash,ID,1,top10,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,gemini-flash,ID,1,top10,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
alfworld,rank,gemini-flash,ID,1,top10,30,30,30,1.0,9.313225746154785e-10,-9.030899869919436,False
alfworld,rank,gemini-flash,ID,1,top10,50,50,49,0.98,4.529709940470639e-14,-13.343929607101124,False
alfworld,rank,gemini-flash,ID,1,top10,80,80,78,0.975,2.6808923652843627e-21,-20.571720622086286,False
alfworld,rank,gemini-flash,ID,1,top10,100,100,97,0.97,1.3154334480650894e-25,-24.880931119352685,False
alfworld,rank,gemini-flash,ID,1,top10,150,150,146,0.9733333333333334,1.458954959704385e-38,-37.83595811527158,False
alfworld,rank,gemini-flash,ID,1,top10,200,200,196,0.98,4.1083382919372717e-53,-52.38633380259359,False
alfworld,rank,gemini-flash,ID,1,top2,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,gemini-flash,ID,1,top2,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,gemini-flash,ID,1,top2,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
alfworld,rank,gemini-flash,ID,1,top2,30,30,29,0.9666666666666667,2.8870999813079834e-08,-7.539538176085163,False
alfworld,rank,gemini-flash,ID,1,top2,50,50,49,0.98,4.529709940470639e-14,-13.343929607101124,False
alfworld,rank,gemini-flash,ID,1,top2,80,80,78,0.975,2.6808923652843627e-21,-20.571720622086286,False
alfworld,rank,gemini-flash,ID,1,top2,100,100,97,0.97,1.3154334480650894e-25,-24.880931119352685,False
alfworld,rank,gemini-flash,ID,1,top2,150,150,147,0.98,3.942034748946073e-40,-39.404279551743784,False
alfworld,rank,gemini-flash,ID,1,top2,200,200,196,0.98,4.1083382919372717e-53,-52.38633380259359,False
alfworld,rank,gemini-flash,ID,1,top3,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,gemini-flash,ID,1,top3,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,gemini-flash,ID,1,top3,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
alfworld,rank,gemini-flash,ID,1,top3,30,30,30,1.0,9.313225746154785e-10,-9.030899869919436,False
alfworld,rank,gemini-flash,ID,1,top3,50,50,50,1.0,8.881784197001252e-16,-15.05149978319906,False
alfworld,rank,gemini-flash,ID,1,top3,80,80,79,0.9875,6.700162961679524e-23,-22.173914634239846,False
alfworld,rank,gemini-flash,ID,1,top3,100,100,99,0.99,7.967495142732219e-29,-28.098678192615477,False
alfworld,rank,gemini-flash,ID,1,top3,150,150,147,0.98,3.942034748946073e-40,-39.404279551743784,False
alfworld,rank,gemini-flash,ID,1,top3,200,200,194,0.97,5.290203632598724e-50,-49.27652761060907,False
alfworld,rank,gemini-flash,ID,1,top5,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,gemini-flash,ID,1,top5,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,gemini-flash,ID,1,top5,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
alfworld,rank,gemini-flash,ID,1,top5,30,30,30,1.0,9.313225746154785e-10,-9.030899869919436,False
alfworld,rank,gemini-flash,ID,1,top5,50,50,50,1.0,8.881784197001252e-16,-15.05149978319906,False
alfworld,rank,gemini-flash,ID,1,top5,80,80,80,1.0,8.271806125530277e-25,-24.082399653118497,False
alfworld,rank,gemini-flash,ID,1,top5,100,100,99,0.99,7.967495142732219e-29,-28.098678192615477,False
alfworld,rank,gemini-flash,ID,1,top5,150,150,149,0.9933333333333333,1.0579803405652369e-43,-42.97552240230401,False
alfworld,rank,gemini-flash,ID,1,top5,200,200,198,0.99,1.250888301002868e-56,-55.90278146922257,False
alfworld,rank,gemini-flash,ID,2,full_rank,5,5,4,0.8,0.1875,-0.7269987279362623,False
alfworld,rank,gemini-flash,ID,2,full_rank,10,10,9,0.9,0.0107421875,-1.968907271481587,False
alfworld,rank,gemini-flash,ID,2,full_rank,20,20,18,0.9,0.00020122528076171875,-3.696317457981931,False
alfworld,rank,gemini-flash,ID,2,full_rank,30,30,28,0.9333333333333333,4.33996319770813e-07,-6.362513953229436,False
alfworld,rank,gemini-flash,ID,2,full_rank,50,50,48,0.96,1.1333156635373598e-12,-11.945649108813916,False
alfworld,rank,gemini-flash,ID,2,full_rank,80,80,78,0.975,2.6808923652843627e-21,-20.571720622086286,False
alfworld,rank,gemini-flash,ID,2,full_rank,100,100,95,0.95,6.26162256269268e-23,-22.203313114279002,False
alfworld,rank,gemini-flash,ID,2,full_rank,150,150,145,0.9666666666666667,4.290936563638017e-37,-36.36744790594405,False
alfworld,rank,gemini-flash,ID,2,full_rank,200,200,192,0.96,3.576236364054487e-47,-46.44657378511879,False
alfworld,rank,gemini-flash,ID,2,top10,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,gemini-flash,ID,2,top10,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,gemini-flash,ID,2,top10,20,20,19,0.95,2.002716064453125e-05,-4.698380618545705,False
alfworld,rank,gemini-flash,ID,2,top10,30,30,29,0.9666666666666667,2.8870999813079834e-08,-7.539538176085163,False
alfworld,rank,gemini-flash,ID,2,top10,50,50,49,0.98,4.529709940470639e-14,-13.343929607101124,False
alfworld,rank,gemini-flash,ID,2,top10,80,80,77,0.9625,7.064205149264112e-20,-19.150936697043786,False
alfworld,rank,gemini-flash,ID,2,top10,100,100,97,0.97,1.3154334480650894e-25,-24.880931119352685,False
alfworld,rank,gemini-flash,ID,2,top10,150,150,145,0.9666666666666667,4.290936563638017e-37,-36.36744790594405,False
alfworld,rank,gemini-flash,ID,2,top10,200,200,195,0.975,1.6190222767422942e-51,-50.79074717558282,False
alfworld,rank,gemini-flash,ID,2,top2,5,5,5,1.0,0.03125,-1.505149978319906,False
alfworld,rank,gemini-flash,ID,2,top2,10,10,10,1.0,0.0009765625,-3.010299956639812,False
alfworld,rank,gemini-flash,ID,2,top2,20,20,20,1.0,9.5367431640625e-07,-6.020599913279624,False
alfworld,rank,gemini-flash,ID,2,top2,30,30,30,1.0,9.313225746154785e-10,-9.030899869919436,False
alfworld,rank,gemini-flash,ID,2,top2,50,50,50,1.0,8.881784197001252e-16,-15.05149978319906,False
