dataset,model,split,run,task_id,step_index,topk,candidate_count,selected_in_topk,exact_bin_size,topk_bin_size,rank_stable_bin_changed,rank_stable_bit_changed,exact_bits_len,topk_bits_len
alfworld,deepseek,ID,1,010,4,4,10,0,10,0,0,0,3,0
alfworld,deepseek,ID,1,010,4,2,10,0,10,0,0,0,3,0
alfworld,deepseek,ID,1,010,6,10,20,0,20,0,0,0,4,0
alfworld,deepseek,ID,1,010,6,8,20,0,20,0,0,0,4,0
alfworld,deepseek,ID,1,010,6,6,20,0,20,0,0,0,4,0
alfworld,deepseek,ID,1,010,6,4,20,0,20,0,0,0,4,0
alfworld,deepseek,ID,1,010,6,2,20,0,20,0,0,0,4,0
alfworld,deepseek,ID,1,011,0,10,12,1,5,5,0,0,3,3
alfworld,deepseek,ID,1,011,0,8,12,1,5,5,0,0,3,3
alfworld,deepseek,ID,1,011,0,6,12,1,5,5,0,0,3,3
alfworld,deepseek,ID,1,011,0,4,12,1,5,4,1,1,3,2
alfworld,deepseek,ID,1,011,0,2,12,1,5,2,1,1,3,1
alfworld,deepseek,ID,1,011,2,10,10,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,011,2,8,10,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,011,2,6,10,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,011,2,4,10,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,011,2,2,10,1,4,1,1,1,2,0
alfworld,deepseek,ID,1,011,5,10,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,011,5,8,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,011,5,6,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,011,5,4,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,011,5,2,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,011,7,10,12,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,011,7,8,12,1,4,3,1,1,2,2
alfworld,deepseek,ID,1,011,7,6,12,1,4,3,1,1,2,2
alfworld,deepseek,ID,1,011,7,4,12,1,4,3,1,1,2,2
alfworld,deepseek,ID,1,011,7,2,12,1,4,2,1,1,2,1
alfworld,deepseek,ID,1,011,9,10,14,1,14,10,1,1,4,3
alfworld,deepseek,ID,1,011,9,8,14,0,14,0,0,0,4,0
alfworld,deepseek,ID,1,011,9,6,14,0,14,0,0,0,4,0
alfworld,deepseek,ID,1,011,9,4,14,0,14,0,0,0,4,0
alfworld,deepseek,ID,1,011,9,2,14,0,14,0,0,0,4,0
alfworld,deepseek,ID,1,012,0,10,18,1,6,6,0,0,3,3
alfworld,deepseek,ID,1,012,0,8,18,1,6,6,0,0,3,3
alfworld,deepseek,ID,1,012,0,6,18,1,6,6,0,0,3,3
alfworld,deepseek,ID,1,012,0,4,18,0,6,0,0,0,3,0
alfworld,deepseek,ID,1,012,0,2,18,0,6,0,0,0,3,0
alfworld,deepseek,ID,1,012,2,10,15,1,5,5,0,0,3,3
alfworld,deepseek,ID,1,012,2,8,15,1,5,5,0,0,3,3
alfworld,deepseek,ID,1,012,2,6,15,1,5,5,0,0,3,3
alfworld,deepseek,ID,1,012,2,4,15,0,5,0,0,0,3,0
alfworld,deepseek,ID,1,012,2,2,15,0,5,0,0,0,3,0
alfworld,deepseek,ID,1,012,3,10,18,1,18,10,1,1,4,3
alfworld,deepseek,ID,1,012,3,8,18,1,18,8,1,1,4,3
alfworld,deepseek,ID,1,012,3,6,18,1,18,6,1,1,4,3
alfworld,deepseek,ID,1,012,3,4,18,0,18,0,0,0,4,0
alfworld,deepseek,ID,1,012,3,2,18,0,18,0,0,0,4,0
alfworld,deepseek,ID,1,012,4,10,9,1,9,9,0,0,3,3
alfworld,deepseek,ID,1,012,4,8,9,1,9,8,1,1,3,3
alfworld,deepseek,ID,1,012,4,6,9,1,9,6,1,1,3,2
alfworld,deepseek,ID,1,012,4,4,9,1,9,4,1,1,3,2
alfworld,deepseek,ID,1,012,4,2,9,1,9,2,1,1,3,1
alfworld,deepseek,ID,1,012,5,10,8,1,8,8,0,0,3,3
alfworld,deepseek,ID,1,012,5,8,8,1,8,8,0,0,3,3
alfworld,deepseek,ID,1,012,5,6,8,1,8,6,1,1,3,3
alfworld,deepseek,ID,1,012,5,4,8,1,8,4,1,1,3,2
alfworld,deepseek,ID,1,012,5,2,8,0,8,0,0,0,3,0
alfworld,deepseek,ID,1,012,7,10,3,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,012,7,8,3,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,012,7,6,3,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,012,7,4,3,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,012,7,2,3,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,013,0,10,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,013,0,8,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,013,0,6,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,013,0,4,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,013,0,2,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,013,1,10,8,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,013,1,8,8,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,013,1,6,8,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,013,1,4,8,1,2,1,1,1,1,0
alfworld,deepseek,ID,1,013,1,2,8,1,2,1,1,1,1,0
alfworld,deepseek,ID,1,013,2,10,8,1,7,7,0,0,3,3
alfworld,deepseek,ID,1,013,2,8,8,1,7,7,0,0,3,3
alfworld,deepseek,ID,1,013,2,6,8,0,7,0,0,0,3,0
alfworld,deepseek,ID,1,013,2,4,8,0,7,0,0,0,3,0
alfworld,deepseek,ID,1,013,2,2,8,0,7,0,0,0,3,0
alfworld,deepseek,ID,1,013,3,10,5,1,3,3,0,0,1,1
alfworld,deepseek,ID,1,013,3,8,5,1,3,3,0,0,1,1
alfworld,deepseek,ID,1,013,3,6,5,1,3,3,0,0,1,1
alfworld,deepseek,ID,1,013,3,4,5,1,3,2,1,1,1,0
alfworld,deepseek,ID,1,013,3,2,5,0,3,0,0,0,1,0
alfworld,deepseek,ID,1,013,4,10,7,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,013,4,8,7,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,013,4,6,7,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,013,4,4,7,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,013,4,2,7,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,014,0,10,11,1,5,5,0,0,3,3
alfworld,deepseek,ID,1,014,0,8,11,1,5,5,0,0,3,3
alfworld,deepseek,ID,1,014,0,6,11,1,5,5,0,0,3,3
alfworld,deepseek,ID,1,014,0,4,11,1,5,4,1,1,3,2
alfworld,deepseek,ID,1,014,0,2,11,1,5,2,1,1,3,1
alfworld,deepseek,ID,1,014,2,10,14,1,14,10,1,1,4,3
alfworld,deepseek,ID,1,014,2,8,14,1,14,8,1,1,4,3
alfworld,deepseek,ID,1,014,2,6,14,0,14,0,0,0,4,0
alfworld,deepseek,ID,1,014,2,4,14,0,14,0,0,0,4,0
alfworld,deepseek,ID,1,014,2,2,14,0,14,0,0,0,4,0
alfworld,deepseek,ID,1,014,4,10,11,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,014,4,8,11,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,014,4,6,11,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,014,4,4,11,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,014,4,2,11,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,014,5,10,6,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,014,5,8,6,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,014,5,6,6,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,014,5,4,6,1,2,1,1,1,1,0
alfworld,deepseek,ID,1,014,5,2,6,1,2,1,1,1,1,0
alfworld,deepseek,ID,1,014,7,10,12,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,014,7,8,12,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,014,7,6,12,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,014,7,4,12,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,014,7,2,12,0,4,0,0,0,2,0
alfworld,deepseek,ID,1,014,8,10,13,1,6,6,0,0,3,3
alfworld,deepseek,ID,1,014,8,8,13,1,6,6,0,0,3,3
alfworld,deepseek,ID,1,014,8,6,13,1,6,6,0,0,3,3
alfworld,deepseek,ID,1,014,8,4,13,1,6,4,1,1,3,2
alfworld,deepseek,ID,1,014,8,2,13,0,6,0,0,0,3,0
alfworld,deepseek,ID,1,014,9,10,10,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,014,9,8,10,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,014,9,6,10,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,014,9,4,10,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,014,9,2,10,0,4,0,0,0,2,0
alfworld,deepseek,ID,1,015,0,10,10,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,015,0,8,10,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,015,0,6,10,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,015,0,4,10,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,015,0,2,10,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,015,1,10,11,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,015,1,8,11,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,015,1,6,11,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,015,1,4,11,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,015,1,2,11,1,3,1,1,1,2,0
alfworld,deepseek,ID,1,016,1,10,15,1,10,10,0,0,4,4
alfworld,deepseek,ID,1,016,1,8,15,0,10,0,0,0,4,0
alfworld,deepseek,ID,1,016,1,6,15,0,10,0,0,0,4,0
alfworld,deepseek,ID,1,016,1,4,15,0,10,0,0,0,4,0
alfworld,deepseek,ID,1,016,1,2,15,0,10,0,0,0,4,0
alfworld,deepseek,ID,1,017,0,10,7,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,017,0,8,7,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,017,0,6,7,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,017,0,4,7,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,017,0,2,7,1,3,2,1,1,2,1
alfworld,deepseek,ID,1,017,1,10,8,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,017,1,8,8,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,017,1,6,8,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,017,1,4,8,1,4,3,1,1,2,0
alfworld,deepseek,ID,1,017,1,2,8,0,4,0,0,0,2,0
alfworld,deepseek,ID,1,017,2,10,8,1,7,7,0,0,3,3
alfworld,deepseek,ID,1,017,2,8,8,1,7,7,0,0,3,3
alfworld,deepseek,ID,1,017,2,6,8,1,7,5,1,1,3,2
alfworld,deepseek,ID,1,017,2,4,8,1,7,4,1,1,3,2
alfworld,deepseek,ID,1,017,2,2,8,1,7,2,1,1,3,1
alfworld,deepseek,ID,1,017,3,10,13,1,6,6,0,0,2,2
alfworld,deepseek,ID,1,017,3,8,13,1,6,4,1,0,2,2
alfworld,deepseek,ID,1,017,3,6,13,1,6,2,1,1,2,1
alfworld,deepseek,ID,1,017,3,4,13,1,6,2,1,1,2,1
alfworld,deepseek,ID,1,017,3,2,13,1,6,2,1,1,2,1
alfworld,deepseek,ID,1,017,4,10,7,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,017,4,8,7,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,017,4,6,7,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,017,4,4,7,1,3,2,1,1,2,1
alfworld,deepseek,ID,1,017,4,2,7,1,3,1,1,1,2,0
alfworld,deepseek,ID,1,017,5,10,10,1,7,7,0,0,3,3
alfworld,deepseek,ID,1,017,5,8,10,1,7,7,0,0,3,3
alfworld,deepseek,ID,1,017,5,6,10,1,7,6,1,0,3,3
alfworld,deepseek,ID,1,017,5,4,10,1,7,4,1,1,3,2
alfworld,deepseek,ID,1,017,5,2,10,1,7,2,1,1,3,1
alfworld,deepseek,ID,1,017,6,10,13,1,8,8,0,0,3,3
alfworld,deepseek,ID,1,017,6,8,13,1,8,8,0,0,3,3
alfworld,deepseek,ID,1,017,6,6,13,0,8,0,0,0,3,0
alfworld,deepseek,ID,1,017,6,4,13,0,8,0,0,0,3,0
alfworld,deepseek,ID,1,017,6,2,13,0,8,0,0,0,3,0
alfworld,deepseek,ID,1,017,8,10,13,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,017,8,8,13,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,017,8,6,13,1,4,3,1,1,2,0
alfworld,deepseek,ID,1,017,8,4,13,1,4,3,1,1,2,0
alfworld,deepseek,ID,1,017,8,2,13,0,4,0,0,0,2,0
alfworld,deepseek,ID,1,017,9,10,16,1,16,1,1,1,4,0
alfworld,deepseek,ID,1,017,9,8,16,1,16,1,1,1,4,0
alfworld,deepseek,ID,1,017,9,6,16,0,16,0,0,0,4,0
alfworld,deepseek,ID,1,017,9,4,16,0,16,0,0,0,4,0
alfworld,deepseek,ID,1,017,9,2,16,0,16,0,0,0,4,0
alfworld,deepseek,ID,1,017,10,10,5,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,017,10,8,5,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,017,10,6,5,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,017,10,4,5,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,017,10,2,5,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,018,0,10,9,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,018,0,8,9,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,018,0,6,9,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,018,0,4,9,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,018,0,2,9,1,3,2,1,1,2,1
alfworld,deepseek,ID,1,018,3,10,6,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,018,3,8,6,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,018,3,6,6,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,018,3,4,6,1,4,3,1,0,2,2
alfworld,deepseek,ID,1,018,3,2,6,0,4,0,0,0,2,0
alfworld,deepseek,ID,1,018,4,10,4,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,018,4,8,4,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,018,4,6,4,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,018,4,4,4,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,018,4,2,4,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,018,7,10,6,1,3,3,0,0,1,1
alfworld,deepseek,ID,1,018,7,8,6,1,3,3,0,0,1,1
alfworld,deepseek,ID,1,018,7,6,6,1,3,3,0,0,1,1
alfworld,deepseek,ID,1,018,7,4,6,1,3,3,0,0,1,1
alfworld,deepseek,ID,1,018,7,2,6,0,3,0,0,0,1,0
alfworld,deepseek,ID,1,018,8,10,9,1,9,9,0,0,3,3
alfworld,deepseek,ID,1,018,8,8,9,1,9,8,1,1,3,3
alfworld,deepseek,ID,1,018,8,6,9,1,9,6,1,1,3,3
alfworld,deepseek,ID,1,018,8,4,9,0,9,0,0,0,3,0
alfworld,deepseek,ID,1,018,8,2,9,0,9,0,0,0,3,0
alfworld,deepseek,ID,1,018,10,10,6,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,018,10,8,6,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,018,10,6,6,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,018,10,4,6,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,018,10,2,6,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,019,0,10,10,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,019,0,8,10,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,019,0,6,10,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,019,0,4,10,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,019,0,2,10,1,3,2,1,1,2,1
alfworld,deepseek,ID,1,019,1,10,13,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,019,1,8,13,1,4,1,1,1,2,0
alfworld,deepseek,ID,1,019,1,6,13,1,4,1,1,1,2,0
alfworld,deepseek,ID,1,019,1,4,13,1,4,1,1,1,2,0
alfworld,deepseek,ID,1,019,1,2,13,1,4,1,1,1,2,0
alfworld,deepseek,ID,1,020,0,10,22,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,020,0,8,22,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,020,0,6,22,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,020,0,4,22,1,2,1,1,1,1,0
alfworld,deepseek,ID,1,020,0,2,22,1,2,1,1,1,1,0
alfworld,deepseek,ID,1,020,2,10,16,0,16,0,0,0,4,0
alfworld,deepseek,ID,1,020,2,8,16,0,16,0,0,0,4,0
alfworld,deepseek,ID,1,020,2,6,16,0,16,0,0,0,4,0
alfworld,deepseek,ID,1,020,2,4,16,0,16,0,0,0,4,0
alfworld,deepseek,ID,1,020,2,2,16,0,16,0,0,0,4,0
alfworld,deepseek,ID,1,020,3,10,8,1,8,8,0,0,3,3
alfworld,deepseek,ID,1,020,3,8,8,1,8,8,0,0,3,3
alfworld,deepseek,ID,1,020,3,6,8,1,8,6,1,1,3,3
alfworld,deepseek,ID,1,020,3,4,8,1,8,4,1,1,3,2
alfworld,deepseek,ID,1,020,3,2,8,1,8,2,1,1,3,1
alfworld,deepseek,ID,1,020,4,10,18,1,8,8,0,0,3,3
alfworld,deepseek,ID,1,020,4,8,18,1,8,8,0,0,3,3
alfworld,deepseek,ID,1,020,4,6,18,1,8,6,1,1,3,2
alfworld,deepseek,ID,1,020,4,4,18,1,8,4,1,1,3,2
alfworld,deepseek,ID,1,020,4,2,18,1,8,2,1,1,3,1
alfworld,deepseek,ID,1,020,6,10,22,1,21,10,1,1,4,3
alfworld,deepseek,ID,1,020,6,8,22,1,21,8,1,1,4,3
alfworld,deepseek,ID,1,020,6,6,22,1,21,6,1,1,4,2
alfworld,deepseek,ID,1,020,6,4,22,1,21,4,1,1,4,2
alfworld,deepseek,ID,1,020,6,2,22,0,21,0,0,0,4,0
alfworld,deepseek,ID,1,020,7,10,13,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,020,7,8,13,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,020,7,6,13,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,020,7,4,13,1,3,2,1,1,2,1
alfworld,deepseek,ID,1,020,7,2,13,1,3,2,1,1,2,1
alfworld,deepseek,ID,1,020,8,10,6,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,020,8,8,6,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,020,8,6,6,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,020,8,4,6,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,020,8,2,6,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,021,0,10,19,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,021,0,8,19,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,021,0,6,19,1,2,1,1,1,1,0
alfworld,deepseek,ID,1,021,0,4,19,1,2,1,1,1,1,0
alfworld,deepseek,ID,1,021,0,2,19,1,2,1,1,1,1,0
alfworld,deepseek,ID,1,021,2,10,20,1,20,10,1,1,5,4
alfworld,deepseek,ID,1,021,2,8,20,1,20,8,1,1,5,3
alfworld,deepseek,ID,1,021,2,6,20,1,20,6,1,1,5,3
alfworld,deepseek,ID,1,021,2,4,20,1,20,4,1,1,5,2
alfworld,deepseek,ID,1,021,2,2,20,1,20,2,1,1,5,1
alfworld,deepseek,ID,1,021,4,10,13,1,9,9,0,0,3,3
alfworld,deepseek,ID,1,021,4,8,13,1,9,8,1,1,3,3
alfworld,deepseek,ID,1,021,4,6,13,1,9,6,1,1,3,3
alfworld,deepseek,ID,1,021,4,4,13,0,9,0,0,0,3,0
alfworld,deepseek,ID,1,021,4,2,13,0,9,0,0,0,3,0
alfworld,deepseek,ID,1,021,5,10,15,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,021,5,8,15,1,4,4,0,0,2,2
alfworld,deepseek,ID,1,021,5,6,15,1,4,3,1,0,2,2
alfworld,deepseek,ID,1,021,5,4,15,1,4,3,1,0,2,2
alfworld,deepseek,ID,1,021,5,2,15,1,4,2,1,1,2,1
alfworld,deepseek,ID,1,021,7,10,20,1,20,10,1,1,4,3
alfworld,deepseek,ID,1,021,7,8,20,1,20,8,1,1,4,3
alfworld,deepseek,ID,1,021,7,6,20,1,20,6,1,1,4,3
alfworld,deepseek,ID,1,021,7,4,20,0,20,0,0,0,4,0
alfworld,deepseek,ID,1,021,7,2,20,0,20,0,0,0,4,0
alfworld,deepseek,ID,1,021,8,10,18,1,3,2,1,1,2,1
alfworld,deepseek,ID,1,021,8,8,18,1,3,2,1,1,2,1
alfworld,deepseek,ID,1,021,8,6,18,1,3,2,1,1,2,1
alfworld,deepseek,ID,1,021,8,4,18,1,3,1,1,1,2,0
alfworld,deepseek,ID,1,021,8,2,18,1,3,1,1,1,2,0
alfworld,deepseek,ID,1,021,9,10,13,1,9,7,1,1,3,0
alfworld,deepseek,ID,1,021,9,8,13,0,9,0,0,0,3,0
alfworld,deepseek,ID,1,021,9,6,13,0,9,0,0,0,3,0
alfworld,deepseek,ID,1,021,9,4,13,0,9,0,0,0,3,0
alfworld,deepseek,ID,1,021,9,2,13,0,9,0,0,0,3,0
alfworld,deepseek,ID,1,022,0,10,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,022,0,8,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,022,0,6,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,022,0,4,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,022,0,2,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,022,3,10,11,1,5,5,0,0,3,3
alfworld,deepseek,ID,1,022,3,8,11,1,5,2,1,1,3,0
alfworld,deepseek,ID,1,022,3,6,11,1,5,2,1,1,3,0
alfworld,deepseek,ID,1,022,3,4,11,0,5,0,0,0,3,0
alfworld,deepseek,ID,1,022,3,2,11,0,5,0,0,0,3,0
alfworld,deepseek,ID,1,022,4,10,7,1,7,7,0,0,3,3
alfworld,deepseek,ID,1,022,4,8,7,1,7,7,0,0,3,3
alfworld,deepseek,ID,1,022,4,6,7,1,7,6,1,1,3,2
alfworld,deepseek,ID,1,022,4,4,7,1,7,4,1,1,3,2
alfworld,deepseek,ID,1,022,4,2,7,1,7,2,1,1,3,1
alfworld,deepseek,ID,1,023,0,10,31,1,7,7,0,0,3,3
alfworld,deepseek,ID,1,023,0,8,31,1,7,7,0,0,3,3
alfworld,deepseek,ID,1,023,0,6,31,1,7,6,1,0,3,3
alfworld,deepseek,ID,1,023,0,4,31,1,7,4,1,1,3,2
alfworld,deepseek,ID,1,023,0,2,31,0,7,0,0,0,3,0
alfworld,deepseek,ID,1,023,2,10,11,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,023,2,8,11,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,023,2,6,11,1,3,3,0,0,2,2
alfworld,deepseek,ID,1,023,2,4,11,1,3,2,1,1,2,0
alfworld,deepseek,ID,1,023,2,2,11,0,3,0,0,0,2,0
alfworld,deepseek,ID,1,023,4,10,34,1,10,10,0,0,3,3
alfworld,deepseek,ID,1,023,4,8,34,1,10,8,1,1,3,3
alfworld,deepseek,ID,1,023,4,6,34,1,10,6,1,1,3,2
alfworld,deepseek,ID,1,023,4,4,34,1,10,4,1,1,3,2
alfworld,deepseek,ID,1,023,4,2,34,0,10,0,0,0,3,0
alfworld,deepseek,ID,1,023,6,10,34,1,5,5,0,0,2,2
alfworld,deepseek,ID,1,023,6,8,34,1,5,5,0,0,2,2
alfworld,deepseek,ID,1,023,6,6,34,1,5,5,0,0,2,2
alfworld,deepseek,ID,1,023,6,4,34,0,5,0,0,0,2,0
alfworld,deepseek,ID,1,023,6,2,34,0,5,0,0,0,2,0
alfworld,deepseek,ID,1,023,7,10,14,1,14,10,1,1,4,3
alfworld,deepseek,ID,1,023,7,8,14,1,14,8,1,1,4,3
alfworld,deepseek,ID,1,023,7,6,14,1,14,6,1,1,4,2
alfworld,deepseek,ID,1,023,7,4,14,0,14,0,0,0,4,0
alfworld,deepseek,ID,1,023,7,2,14,0,14,0,0,0,4,0
alfworld,deepseek,ID,1,023,8,10,13,1,8,8,0,0,3,3
alfworld,deepseek,ID,1,023,8,8,13,1,8,6,1,1,3,3
alfworld,deepseek,ID,1,023,8,6,13,1,8,6,1,1,3,3
alfworld,deepseek,ID,1,023,8,4,13,1,8,4,1,1,3,2
alfworld,deepseek,ID,1,023,8,2,13,1,8,2,1,1,3,1
alfworld,deepseek,ID,1,023,10,10,14,1,3,3,0,0,1,1
alfworld,deepseek,ID,1,023,10,8,14,1,3,3,0,0,1,1
alfworld,deepseek,ID,1,023,10,6,14,1,3,3,0,0,1,1
alfworld,deepseek,ID,1,023,10,4,14,1,3,3,0,0,1,1
alfworld,deepseek,ID,1,023,10,2,14,1,3,2,1,0,1,1
alfworld,deepseek,ID,1,023,12,10,25,1,9,9,0,0,3,3
alfworld,deepseek,ID,1,023,12,8,25,1,9,8,1,0,3,3
alfworld,deepseek,ID,1,023,12,6,25,0,9,0,0,0,3,0
alfworld,deepseek,ID,1,023,12,4,25,0,9,0,0,0,3,0
alfworld,deepseek,ID,1,023,12,2,25,0,9,0,0,0,3,0
alfworld,deepseek,ID,1,023,14,10,9,1,7,7,0,0,3,3
alfworld,deepseek,ID,1,023,14,8,9,1,7,7,0,0,3,3
alfworld,deepseek,ID,1,023,14,6,9,1,7,6,1,0,3,3
alfworld,deepseek,ID,1,023,14,4,9,0,7,0,0,0,3,0
alfworld,deepseek,ID,1,023,14,2,9,0,7,0,0,0,3,0
alfworld,deepseek,ID,1,023,15,10,26,1,5,4,1,1,2,2
alfworld,deepseek,ID,1,023,15,8,26,1,5,4,1,1,2,2
alfworld,deepseek,ID,1,023,15,6,26,1,5,4,1,1,2,2
alfworld,deepseek,ID,1,023,15,4,26,1,5,2,1,1,2,1
alfworld,deepseek,ID,1,023,15,2,26,1,5,2,1,1,2,1
alfworld,deepseek,ID,1,023,17,10,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,023,17,8,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,023,17,6,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,023,17,4,9,1,2,2,0,0,1,1
alfworld,deepseek,ID,1,023,17,2,9,1,2,1,1,1,1,0
alfworld,deepseek,ID,1,023,19,10,14,1,7,7,0,0,3,3
alfworld,deepseek,ID,1,023,19,8,14,1,7,7,0,0,3,3
alfworld,deepseek,ID,1,023,19,6,14,1,7,6,1,1,3,2
alfworld,deepseek,ID,1,023,19,4,14,1,7,4,1,1,3,2
alfworld,deepseek,ID,1,023,19,2,14,1,7,2,1,1,3,1
alfworld,deepseek,ID,1,023,20,10,14,1,11,9,1,0,4,4
alfworld,deepseek,ID,1,023,20,8,14,1,11,8,1,1,4,3
alfworld,deepseek,ID,1,023,20,6,14,1,11,6,1,1,4,3
